SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Ch2Read,SKT1-Ch2Write,SKT1-Ch3Read,SKT1-Ch3Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   52.41,   78.15,  192.57,  153.55,,,,,  244.98,  231.69,2132349495,  476.67,   83.10,    4.30,   80.75,    0.91,,,,,  163.85,    5.21,2132330559,  169.06,    408.82,    236.91,    645.73
   52.66,   78.10,  193.45,  153.79,,,,,  246.11,  231.89,2134542330,  478.00,   82.83,    4.35,   80.30,    0.95,,,,,  163.13,    5.30,2134596800,  168.43,    409.24,    237.19,    646.43
   52.47,   77.72,  192.86,  153.28,,,,,  245.33,  231.00,2132464120,  476.33,   82.46,    4.45,   79.82,    1.05,,,,,  162.27,    5.51,2132441764,  167.78,    407.60,    236.50,    644.11
   68.81,   92.91,  246.83,  187.29,,,,,  315.64,  280.20,2134602122,  595.85,  123.35,   22.77,  118.23,   19.09,,,,,  241.58,   41.86,2134568831,  283.44,    557.23,    322.06,    879.28
   53.30,   79.02,  195.29,  155.47,,,,,  248.59,  234.49,2132510171,  483.08,   92.11,    5.43,   88.93,    2.03,,,,,  181.05,    7.45,2132546367,  188.50,    429.64,    241.95,    671.58
   52.56,   78.81,  192.81,  154.23,,,,,  245.37,  233.04,2132450850,  478.41,   88.86,    4.55,   85.68,    1.15,,,,,  174.54,    5.70,2132450026,  180.24,    419.91,    238.74,    658.65
   52.82,   78.18,  194.30,  154.19,,,,,  247.12,  232.37,2134551187,  479.49,   87.34,    4.54,   84.07,    1.14,,,,,  171.41,    5.68,2134518018,  177.09,    418.53,    238.05,    656.58
   67.05,  176.55,  238.02,  271.70,,,,,  305.07,  448.25,2132422079,  753.32,  217.22,    4.96,  214.80,    1.55,,,,,  432.02,    6.51,2132455412,  438.53,    737.10,    454.76,   1191.86
   69.64,  223.44,  242.58,  321.96,,,,,  312.21,  545.40,2134627552,  857.61,  291.68,    5.93,  290.78,    2.52,,,,,  582.46,    8.45,2134606784,  590.92,    894.67,    553.86,   1448.53
   66.65,  217.98,  231.73,  311.45,,,,,  298.38,  529.43,2132463555,  827.81,  291.08,    5.74,  290.38,    2.38,,,,,  581.46,    8.12,2132434639,  589.58,    879.84,    537.55,   1417.39
   65.17,  214.24,  224.97,  304.70,,,,,  290.14,  518.95,2134527472,  809.08,  284.54,    4.93,  283.02,    1.55,,,,,  567.56,    6.48,2134589523,  574.04,    857.70,    525.43,   1383.12
   64.35,  212.87,  221.80,  301.98,,,,,  286.15,  514.85,2132481507,  801.00,  277.07,    4.52,  275.41,    1.11,,,,,  552.47,    5.63,2132507701,  558.11,    838.62,    520.48,   1359.11
   63.90,  210.98,  219.67,  298.95,,,,,  283.57,  509.93,2132487160,  793.50,  271.33,    4.78,  269.43,    1.37,,,,,  540.75,    6.15,2132452215,  546.90,    824.32,    516.07,   1340.40
   94.02,  268.46,  322.46,  391.42,,,,,  416.48,  659.88,2134698920, 1076.36,  315.89,   18.21,  313.91,   14.87,,,,,  629.80,   33.08,2134770763,  662.88,   1046.28,    692.96,   1739.24
   66.29,  218.53,  227.98,  309.95,,,,,  294.27,  528.48,2132666472,  822.75,  298.90,    7.45,  296.60,    4.02,,,,,  595.49,   11.48,2132568787,  606.97,    889.76,    539.96,   1429.72
   64.35,  212.95,  221.67,  301.91,,,,,  286.01,  514.86,2132487604,  800.88,  291.54,    6.00,  289.66,    2.61,,,,,  581.20,    8.61,2132549167,  589.81,    867.21,    523.47,   1390.69
   63.43,  211.29,  219.13,  299.52,,,,,  282.55,  510.81,2134672461,  793.36,  282.83,    4.80,  280.93,    1.39,,,,,  563.76,    6.19,2134630622,  569.95,    846.31,    517.00,   1363.31
   63.03,  210.49,  217.21,  297.79,,,,,  280.24,  508.28,2132474571,  788.52,  276.07,    4.52,  274.37,    1.12,,,,,  550.43,    5.64,2132471498,  556.07,    830.67,    513.92,   1344.59
   62.79,  210.28,  215.36,  296.14,,,,,  278.15,  506.42,2134594300,  784.57,  273.32,    4.98,  271.36,    1.63,,,,,  544.68,    6.61,2134820253,  551.29,    822.83,    513.03,   1335.86
   63.35,  210.79,  218.06,  297.58,,,,,  281.41,  508.37,2132644242,  789.78,  274.30,    5.46,  272.11,    2.07,,,,,  546.41,    7.53,2132421059,  553.94,    827.81,    515.90,   1343.71
   62.64,  209.43,  214.97,  295.00,,,,,  277.61,  504.43,2132519664,  782.04,  278.82,    5.79,  275.92,    2.39,,,,,  554.74,    8.18,2132504638,  562.92,    832.35,    512.61,   1344.96
   62.59,  209.11,  215.05,  294.72,,,,,  277.63,  503.83,2134628533,  781.47,  277.82,    5.06,  274.61,    1.65,,,,,  552.43,    6.71,2134635573,  559.14,    830.06,    510.54,   1340.61
   62.49,  209.25,  214.66,  294.68,,,,,  277.15,  503.93,2132502234,  781.08,  271.14,    4.59,  269.24,    1.17,,,,,  540.38,    5.76,2132656686,  546.15,    817.53,    509.69,   1327.23
   73.18,  226.86,  248.02,  324.13,,,,,  321.20,  551.00,2133155307,  872.20,  310.14,   24.28,  305.97,   20.47,,,,,  616.11,   44.74,2135258633,  660.85,    937.31,    595.74,   1533.05
   66.86,  223.24,  228.91,  314.10,,,,,  295.77,  537.35,2132785906,  833.11,  318.60,    8.52,  314.90,    5.10,,,,,  633.50,   13.62,2130747765,  647.11,    929.27,    550.96,   1480.23
   63.62,  211.78,  218.47,  298.65,,,,,  282.09,  510.43,2134912752,  792.52,  298.45,    6.09,  296.53,    2.65,,,,,  594.98,    8.75,2134670359,  603.73,    877.07,    519.18,   1396.24
   59.29,  209.18,  203.21,  291.21,,,,,  262.51,  500.40,2132453615,  762.90,  293.36,    5.97,  292.19,    2.58,,,,,  585.56,    8.55,2132501898,  594.11,    848.06,    508.95,   1357.01
   63.10,  190.15,  219.12,  276.86,,,,,  282.22,  467.02,2132539959,  749.24,  255.23,    4.77,  254.24,    1.36,,,,,  509.46,    6.14,2132550999,  515.60,    791.69,    473.15,   1264.84
   64.92,  179.59,  226.80,  268.71,,,,,  291.72,  448.30,2134734568,  740.02,  231.37,    4.62,  229.82,    1.23,,,,,  461.19,    5.85,2134726245,  467.04,    752.91,    454.15,   1207.06
   64.88,  179.81,  225.85,  268.19,,,,,  290.73,  448.00,2132473966,  738.73,  226.85,    4.61,  225.06,    1.22,,,,,  451.90,    5.84,2132666066,  457.74,    742.63,    453.84,   1196.47
   64.93,  179.06,  225.46,  267.47,,,,,  290.38,  446.53,2134811213,  736.91,  228.14,    5.33,  226.38,    1.96,,,,,  454.52,    7.29,2134610409,  461.81,    744.90,    453.82,   1198.72
   64.43,  178.82,  223.88,  266.62,,,,,  288.31,  445.44,2132491311,  733.75,  231.77,    5.55,  230.27,    2.14,,,,,  462.03,    7.69,2132420152,  469.72,    750.34,    453.13,   1203.47
   64.56,  178.97,  225.05,  267.37,,,,,  289.61,  446.34,2132332874,  735.95,  230.09,    5.16,  228.69,    1.75,,,,,  458.78,    6.91,2132390456,  465.68,    748.39,    453.25,   1201.64
   64.80,  179.02,  225.45,  267.54,,,,,  290.25,  446.56,2134671134,  736.82,  231.06,    5.06,  228.99,    1.66,,,,,  460.05,    6.72,2134686386,  466.77,    750.31,    453.28,   1203.59
   89.33,  222.43,  310.15,  340.95,,,,,  399.48,  563.38,2132484499,  962.86,  282.89,   19.45,  279.58,   16.19,,,,,  562.47,   35.63,2132501970,  598.10,    961.94,    599.02,   1560.96
   67.09,  183.90,  233.49,  275.60,,,,,  300.59,  459.49,2132707365,  760.08,  252.15,    5.72,  248.57,    2.32,,,,,  500.72,    8.04,2132696181,  508.76,    801.31,    467.53,   1268.84
   66.44,  182.40,  231.21,  273.18,,,,,  297.64,  455.59,2134578407,  753.23,  244.39,    5.76,  242.11,    2.32,,,,,  486.50,    8.08,2134528946,  494.58,    784.14,    463.67,   1247.81
   65.44,  180.89,  227.30,  269.76,,,,,  292.74,  450.65,2132608542,  743.39,  239.74,    5.15,  238.21,    1.75,,,,,  477.95,    6.90,2132619652,  484.85,    770.69,    457.55,   1228.24
   65.18,  180.51,  226.58,  269.27,,,,,  291.76,  449.78,2134499100,  741.53,  236.22,    5.07,  234.08,    1.69,,,,,  470.31,    6.76,2134538570,  477.07,    762.07,    456.54,   1218.61
   65.55,  180.59,  228.89,  270.40,,,,,  294.44,  450.99,2132584298,  745.43,  234.04,    5.04,  231.88,    1.66,,,,,  465.92,    6.71,2132617581,  472.63,    760.36,    457.70,   1218.06
   65.01,  179.62,  226.68,  268.65,,,,,  291.69,  448.26,2132503338,  739.96,  233.39,    5.36,  231.69,    1.95,,,,,  465.08,    7.31,2132482089,  472.39,    756.77,    455.58,   1212.35
   64.94,  179.33,  225.88,  267.81,,,,,  290.82,  447.14,2134656290,  737.96,  231.33,    4.87,  230.70,    1.47,,,,,  462.02,    6.33,2134636478,  468.36,    752.84,    453.47,   1206.32
   64.37,  179.23,  223.86,  267.20,,,,,  288.23,  446.42,2132389067,  734.65,  231.07,    5.21,  232.04,    1.84,,,,,  463.12,    7.05,2132361615,  470.17,    751.35,    453.47,   1204.82
   64.36,  179.09,  224.88,  267.79,,,,,  289.24,  446.88,2134595614,  736.12,  231.79,    5.47,  231.98,    2.08,,,,,  463.77,    7.55,2134635926,  471.32,    753.02,    454.43,   1207.44
   79.10,  206.08,  271.29,  311.03,,,,,  350.39,  517.11,2132533306,  867.50,  282.58,   23.54,  281.13,   20.05,,,,,  563.71,   43.59,2132603775,  607.31,    914.10,    560.71,   1474.81
   66.38,  183.25,  231.75,  274.78,,,,,  298.13,  458.02,2132781389,  756.15,  250.99,    5.94,  249.36,    2.54,,,,,  500.35,    8.48,2132739887,  508.83,    798.48,    466.50,   1264.98
   65.72,  181.87,  230.06,  272.89,,,,,  295.78,  454.77,2134598341,  750.54,  244.93,    5.62,  243.00,    2.18,,,,,  487.93,    7.80,2134580554,  495.73,    783.71,    462.56,   1246.27
   64.47,  139.94,  230.06,  229.82,,,,,  294.52,  369.76,2132484797,  664.28,  183.62,    5.87,  180.61,    2.51,,,,,  364.23,    8.39,2132389835,  372.61,    658.75,    378.14,   1036.90
   64.48,  116.16,  232.86,  206.14,,,,,  297.34,  322.30,2134538254,  619.63,  143.18,    4.73,  140.30,    1.33,,,,,  283.48,    6.06,2134619429,  289.54,    580.82,    328.35,    909.17
   64.22,  116.44,  231.22,  205.86,,,,,  295.44,  322.30,2132428102,  617.75,  140.33,    4.43,  138.23,    1.03,,,,,  278.55,    5.46,2132398062,  284.01,    573.99,    327.77,    901.76
   64.27,  116.11,  231.65,  205.92,,,,,  295.92,  322.02,2132351623,  617.94,  138.23,    4.38,  135.86,    0.98,,,,,  274.09,    5.36,2132388292,  279.45,    570.01,    327.38,    897.39
   64.21,  116.41,  232.49,  206.59,,,,,  296.71,  323.00,2134628670,  619.71,  137.21,    4.47,  134.77,    1.08,,,,,  271.98,    5.56,2134621450,  277.53,    568.68,    328.56,    897.24
   64.00,  116.59,  231.38,  206.21,,,,,  295.38,  322.80,2132446569,  618.18,  136.97,    4.69,  133.88,    1.30,,,,,  270.85,    5.99,2132491090,  276.83,    566.23,    328.79,    895.02
   64.11,  116.50,  231.42,  206.17,,,,,  295.52,  322.67,2134589041,  618.20,  138.85,    5.07,  136.43,    1.69,,,,,  275.28,    6.75,2134466710,  282.03,    570.81,    329.43,    900.23
   78.34,  134.30,  276.15,  239.35,,,,,  354.49,  373.65,2132504238,  728.14,  175.05,   22.15,  172.54,   18.74,,,,,  347.58,   40.89,2132670247,  388.47,    702.07,    414.54,   1116.61
   65.60,  120.49,  235.68,  211.96,,,,,  301.29,  332.45,2132687718,  633.73,  156.69,    6.04,  153.91,    2.61,,,,,  310.59,    8.65,2132612479,  319.25,    611.88,    341.10,    952.98
   65.12,  119.95,  233.59,  210.38,,,,,  298.71,  330.33,2134610573,  629.04,  150.05,    5.23,  147.41,    1.83,,,,,  297.46,    7.06,2134719888,  304.52,    596.17,    337.39,    933.56
   64.55,  119.12,  232.82,  209.50,,,,,  297.38,  328.62,2132535067,  626.00,  147.33,    5.00,  144.91,    1.60,,,,,  292.24,    6.60,2132406472,  298.83,    589.62,    335.21,    924.83
   65.42,  119.02,  235.82,  210.53,,,,,  301.24,  329.54,2132668015,  630.78,  148.45,    6.00,  145.34,    2.63,,,,,  293.79,    8.63,2132622141,  302.42,    595.02,    338.18,    933.20
   65.09,  118.88,  234.81,  209.83,,,,,  299.90,  328.71,2134683550,  628.61,  146.78,    4.93,  143.46,    1.55,,,,,  290.24,    6.48,2134792915,  296.72,    590.14,    335.18,    925.33
   64.94,  118.64,  233.71,  209.16,,,,,  298.65,  327.80,2132516168,  626.45,  142.78,    4.52,  140.31,    1.12,,,,,  283.09,    5.64,2132663001,  288.74,    581.75,    333.44,    915.19
   63.97,  117.45,  230.83,  206.94,,,,,  294.80,  324.39,2132726624,  619.20,  139.74,    4.39,  137.10,    0.99,,,,,  276.84,    5.38,2132673797,  282.22,    571.65,    329.77,    901.42
   65.42,  118.32,  235.81,  209.85,,,,,  301.23,  328.16,2134701230,  629.39,  138.30,    4.49,  135.93,    1.07,,,,,  274.23,    5.55,2134526773,  279.79,    575.46,    333.72,    909.18
   64.97,  118.06,  234.60,  208.83,,,,,  299.57,  326.89,2132400685,  626.46,  137.62,    4.54,  134.65,    1.14,,,,,  272.28,    5.68,2132393090,  277.96,    571.84,    332.57,    904.41
   74.92,  126.81,  264.79,  228.17,,,,,  339.72,  354.98,2134754373,  694.69,  166.74,   21.85,  163.32,   18.40,,,,,  330.06,   40.25,2135012926,  370.31,    669.77,    395.23,   1065.00
   65.93,  121.85,  236.51,  213.24,,,,,  302.44,  335.09,2132843012,  637.54,  159.70,    7.09,  156.69,    3.66,,,,,  316.39,   10.74,2132669212,  327.13,    618.83,    345.84,    964.67
   65.23,  118.88,  234.30,  209.63,,,,,  299.53,  328.51,2132524357,  628.04,  150.04,    5.25,  147.40,    1.85,,,,,  297.43,    7.11,2132491729,  304.54,    596.97,    335.61,    932.58
   65.96,  187.61,  230.05,  278.70,,,,,  296.01,  466.31,2134616486,  762.32,  247.97,    4.75,  247.41,    1.36,,,,,  495.38,    6.11,2134602477,  501.49,    791.38,    472.43,   1263.81
   64.39,  224.12,  220.36,  312.29,,,,,  284.75,  536.40,2132448122,  821.15,  306.80,    5.70,  306.13,    2.29,,,,,  612.94,    7.99,2132433380,  620.93,    897.69,    544.39,   1442.08
   63.06,  220.99,  215.55,  307.66,,,,,  278.60,  528.66,2132391997,  807.26,  300.82,    5.21,  299.88,    1.80,,,,,  600.69,    7.01,2132399218,  607.70,    879.30,    535.66,   1414.96
   62.70,  220.65,  213.29,  305.50,,,,,  275.99,  526.16,2134558220,  802.15,  296.55,    5.30,  296.48,    1.90,,,,,  593.02,    7.21,2134497346,  600.23,    869.02,    533.36,   1402.38
   62.51,  219.09,  212.90,  303.73,,,,,  275.42,  522.83,2132401704,  798.24,  289.21,    4.89,  290.67,    1.49,,,,,  579.88,    6.39,2132456084,  586.27,    855.30,    529.21,   1384.51
   62.38,  219.39,  211.91,  304.07,,,,,  274.30,  523.46,2134614761,  797.76,  288.47,    5.09,  288.86,    1.68,,,,,  577.33,    6.77,2134581169,  584.10,    851.63,    530.23,   1381.86
   61.85,  217.98,  211.89,  303.21,,,,,  273.74,  521.19,2132392779,  794.92,  287.54,    4.99,  286.21,    1.59,,,,,  573.75,    6.58,2132449115,  580.33,    847.49,    527.76,   1375.25
   62.55,  219.82,  213.72,  305.41,,,,,  276.26,  525.23,2134554553,  801.49,  290.01,    5.49,  289.61,    2.09,,,,,  579.62,    7.58,2134525755,  587.20,    855.88,    532.81,   1388.69
   76.96,  250.89,  260.48,  353.25,,,,,  337.44,  604.15,2132468717,  941.58,  356.44,   23.09,  353.09,   19.63,,,,,  709.54,   42.73,2132434638,  752.27,   1046.97,    646.87,   1693.85
   63.31,  221.52,  215.43,  307.63,,,,,  278.74,  529.15,2132516797,  807.89,  313.06,    5.68,  310.44,    2.26,,,,,  623.50,    7.95,2132599491,  631.45,    902.24,    537.10,   1439.34
   62.36,  220.08,  213.36,  305.61,,,,,  275.72,  525.69,2134582239,  801.41,  303.57,    5.33,  301.81,    1.92,,,,,  605.37,    7.25,2134533589,  612.62,    881.10,    532.94,   1414.03
   61.93,  218.93,  212.26,  304.43,,,,,  274.19,  523.36,2132491520,  797.55,  295.13,    4.91,  294.16,    1.53,,,,,  589.29,    6.44,2132465310,  595.73,    863.48,    529.80,   1393.28
   61.59,  218.65,  210.76,  303.36,,,,,  272.35,  522.01,2134546030,  794.36,  297.41,    5.31,  295.58,    1.92,,,,,  592.99,    7.22,2134590368,  600.22,    865.34,    529.24,   1394.58
   62.37,  219.02,  212.62,  303.87,,,,,  274.99,  522.89,2132420751,  797.88,  294.37,    5.23,  292.16,    1.84,,,,,  586.53,    7.07,2132420138,  593.60,    861.52,    529.97,   1391.49
   62.10,  218.12,  211.48,  302.23,,,,,  273.58,  520.35,2132464339,  793.94,  295.21,    5.26,  292.17,    1.87,,,,,  587.39,    7.12,2132405825,  594.51,    860.97,    527.48,   1388.45
   62.06,  218.46,  211.21,  302.87,,,,,  273.28,  521.33,2134517814,  794.61,  291.15,    5.16,  288.16,    1.76,,,,,  579.31,    6.92,2134571432,  586.23,    852.59,    528.26,   1380.85
   62.23,  218.23,  212.34,  302.95,,,,,  274.57,  521.19,2132503233,  795.76,  288.75,    5.04,  285.92,    1.64,,,,,  574.67,    6.69,2132512675,  581.36,    849.25,    527.87,   1377.12
   62.12,  218.41,  212.02,  303.41,,,,,  274.14,  521.82,2134702643,  795.96,  289.64,    5.38,  287.56,    1.97,,,,,  577.20,    7.35,2134674220,  584.55,    851.34,    529.17,   1380.51
   82.09,  256.01,  280.21,  365.61,,,,,  362.30,  621.62,2132488689,  983.93,  345.28,   21.59,  343.65,   18.20,,,,,  688.93,   39.79,2132647360,  728.72,   1051.23,    661.41,   1712.65
   63.58,  223.24,  218.20,  311.67,,,,,  281.79,  534.91,2132682395,  816.70,  319.84,    6.65,  319.37,    3.20,,,,,  639.21,    9.85,2132678867,  649.06,    921.00,    544.77,   1465.77
   63.55,  154.71,  225.59,  243.07,,,,,  289.14,  397.78,2134697061,  686.92,  204.55,    4.80,  202.98,    1.41,,,,,  407.53,    6.21,2134552814,  413.75,    696.68,    403.99,   1100.67
   64.18,  115.50,  231.59,  205.05,,,,,  295.77,  320.54,2132459316,  616.32,  141.26,    4.75,  138.97,    1.36,,,,,  280.23,    6.11,2132499828,  286.34,    576.00,    326.65,    902.65
   66.71,  118.29,  241.30,  211.34,,,,,  308.01,  329.64,2132644383,  637.65,  140.48,    4.83,  138.59,    1.43,,,,,  279.07,    6.26,2132659949,  285.33,    587.08,    335.90,    922.98
   64.76,  116.81,  233.36,  207.05,,,,,  298.12,  323.86,2134646105,  621.98,  139.23,    4.56,  136.66,    1.16,,,,,  275.89,    5.73,2134539823,  281.61,    574.01,    329.59,    903.60
   64.32,  116.40,  232.66,  206.49,,,,,  296.98,  322.89,2132898949,  619.87,  139.67,    4.85,  136.90,    1.43,,,,,  276.57,    6.29,2132989028,  282.86,    573.55,    329.18,    902.73
   64.76,  117.03,  233.12,  207.03,,,,,  297.87,  324.06,2132661334,  621.93,  142.67,    5.49,  139.85,    2.08,,,,,  282.52,    7.57,2132571896,  290.09,    580.40,    331.63,    912.03
   63.93,  116.72,  229.80,  205.57,,,,,  293.73,  322.29,2135001607,  616.02,  141.65,    4.91,  139.16,    1.51,,,,,  280.82,    6.41,2135058812,  287.23,    574.55,    328.70,    903.25
   64.15,  116.61,  230.93,  206.16,,,,,  295.07,  322.77,2132847756,  617.85,  139.66,    4.44,  137.19,    1.04,,,,,  276.84,    5.48,2132886207,  282.33,    571.92,    328.26,    900.17
   76.77,  132.96,  272.22,  236.80,,,,,  348.99,  369.76,2133267147,  718.74,  172.42,   21.34,  169.47,   17.96,,,,,  341.89,   39.30,2133334378,  381.18,    690.87,    409.05,   1099.93
   66.52,  121.37,  239.50,  214.54,,,,,  306.02,  335.91,2132786692,  641.93,  158.29,    6.96,  155.07,    3.51,,,,,  313.36,   10.46,2132649759,  323.83,    619.39,    346.37,    965.76
   65.88,  120.08,  238.08,  212.72,,,,,  303.96,  332.80,2133097655,  636.76,  151.11,    5.45,  148.25,    2.04,,,,,  299.37,    7.49,2133093188,  306.85,    603.33,    340.29,    943.62
   65.50,  119.65,  235.82,  211.30,,,,,  301.32,  330.95,2134601939,  632.27,  146.72,    4.70,  144.46,    1.30,,,,,  291.18,    6.00,2134551551,  297.18,    592.50,    336.96,    929.45
   64.47,  118.85,  232.18,  209.08,,,,,  296.65,  327.93,2132376504,  624.58,  143.66,    4.72,  141.73,    1.31,,,,,  285.40,    6.04,2132529313,  291.43,    582.05,    333.96,    916.01
   64.91,  119.12,  234.91,  210.36,,,,,  299.83,  329.48,2132591849,  629.30,  142.60,    4.79,  140.44,    1.40,,,,,  283.04,    6.19,2132547370,  289.23,    582.86,    335.67,    918.53
   65.19,  118.95,  234.73,  209.86,,,,,  299.92,  328.82,2134568163,  628.73,  141.42,    4.89,  139.00,    1.47,,,,,  280.42,    6.36,2134794231,  286.78,    580.34,    335.17,    915.51
   65.10,  118.58,  234.61,  209.53,,,,,  299.71,  328.11,2132691296,  627.81,  139.64,    4.66,  137.41,    1.27,,,,,  277.05,    5.93,2132467629,  282.97,    576.75,    334.03,    910.79
   64.62,  118.05,  232.93,  208.24,,,,,  297.54,  326.29,2132598562,  623.83,  143.78,    5.83,  142.27,    2.42,,,,,  286.05,    8.25,2132577263,  294.30,    583.59,    334.54,    918.13
   65.23,  118.36,  235.42,  209.65,,,,,  300.65,  328.01,2134729561,  628.66,  141.90,    5.25,  140.14,    1.84,,,,,  282.04,    7.09,2134760006,  289.13,    582.68,    335.11,    917.79
   83.69,  139.70,  296.02,  251.55,,,,,  379.71,  391.26,2133917178,  770.96,  154.11,   11.07,  152.36,    7.64,,,,,  306.46,   18.71,2137277683,  325.17,    686.17,    409.96,   1096.13
   80.88,  142.58,  288.70,  252.72,,,,,  369.59,  395.30,2131882841,  764.89,  160.09,    7.70,  157.51,    4.33,,,,,  317.60,   12.03,2128512149,  329.63,    687.19,    407.33,   1094.52
   53.74,   85.17,  196.17,  161.31,,,,,  249.90,  246.48,2134656378,  496.39,   99.79,    4.44,   97.14,    1.04,,,,,  196.93,    5.48,2134625696,  202.42,    446.84,    251.97,    698.80
