SKT0-Ch0Read,SKT0-Ch0Write,SKT0-Ch1Read,SKT0-Ch1Write,SKT0-Ch2Read,SKT0-Ch2Write,SKT0-Ch3Read,SKT0-Ch3Write,SKT0-Mem Read (MB/s),SKT0-Mem Write (MB/s),SKT0-P. Write (T/s),SKT0-Memory (MB/s),SKT1-Ch0Read,SKT1-Ch0Write,SKT1-Ch1Read,SKT1-Ch1Write,SKT1-Ch2Read,SKT1-Ch2Write,SKT1-Ch3Read,SKT1-Ch3Write,SKT1-Mem Read (MB/s),SKT1-Mem Write (MB/s),SKT1-P. Write (T/s),SKT1-Memory (MB/s),System-Read,System-Write,System-Memory
   61.79,  216.32,  228.07,  310.37,,,,,  289.86,  526.69,2132389255,  816.55,  295.04,    2.70,  298.97,    6.01,,,,,  594.01,    8.71,2132353355,  602.73,    883.88,    535.40,   1419.28
   66.03,  162.31,  248.99,  262.44,,,,,  315.02,  424.75,2134476864,  739.77,  212.59,    3.24,  216.76,    6.57,,,,,  429.36,    9.81,2134491504,  439.17,    744.37,    434.56,   1178.94
   68.37,  157.67,  256.68,  259.97,,,,,  325.04,  417.64,2132723343,  742.68,  206.36,    7.60,  210.39,   10.85,,,,,  416.75,   18.45,2135367219,  435.20,    741.80,    436.09,   1177.88
   81.66,  180.23,  299.90,  297.87,,,,,  381.55,  478.09,2133639627,  859.65,  246.73,   17.40,  248.67,   20.37,,,,,  495.40,   37.77,2131023435,  533.17,    876.95,    515.86,   1392.81
   67.71,  159.42,  255.62,  262.15,,,,,  323.33,  421.57,2132483741,  744.90,  211.35,    2.73,  214.67,    6.03,,,,,  426.02,    8.76,2132453659,  434.77,    749.35,    430.32,   1179.67
   67.50,  159.24,  254.46,  261.30,,,,,  321.96,  420.54,2134450538,  742.50,  209.16,    3.19,  212.65,    6.51,,,,,  421.80,    9.70,2134440267,  431.50,    743.77,    430.24,   1174.00
   67.30,  158.42,  254.37,  260.58,,,,,  321.67,  419.01,2132396314,  740.68,  206.53,    2.63,  211.20,    5.98,,,,,  417.73,    8.61,2132470157,  426.34,    739.40,    427.62,   1167.01
   67.29,  158.12,  253.67,  259.70,,,,,  320.96,  417.82,2134540995,  738.77,  205.01,    2.26,  208.97,    5.55,,,,,  413.97,    7.81,2134514874,  421.78,    734.93,    425.63,   1160.56
   66.94,  157.90,  252.67,  259.24,,,,,  319.61,  417.13,2132710438,  736.74,  203.79,    2.36,  208.11,    5.67,,,,,  411.90,    8.03,2132656969,  419.92,    731.50,    425.16,   1156.67
   67.21,  157.54,  253.76,  259.37,,,,,  320.97,  416.91,2132361652,  737.88,  202.35,    2.25,  206.48,    5.56,,,,,  408.83,    7.82,2132355177,  416.65,    729.80,    424.73,   1154.53
   66.90,  157.36,  253.45,  259.37,,,,,  320.35,  416.73,2134452170,  737.08,  199.65,    1.84,  204.56,    5.16,,,,,  404.21,    7.00,2134562723,  411.21,    724.56,    423.73,   1148.29
   67.53,  157.47,  254.68,  259.32,,,,,  322.21,  416.79,2132383767,  739.00,  200.06,    2.51,  204.61,    5.84,,,,,  404.66,    8.36,2132285203,  413.02,    726.88,    425.14,   1152.02
   66.43,  157.37,  250.56,  257.81,,,,,  316.99,  415.18,2134695382,  732.17,  200.47,    2.21,  204.09,    5.52,,,,,  404.57,    7.73,2134689451,  412.30,    721.56,    422.91,   1144.47
   79.28,  174.27,  290.51,  288.82,,,,,  369.80,  463.10,2132300847,  832.90,  249.79,   23.26,  252.67,   26.25,,,,,  502.46,   49.50,2132709233,  551.96,    872.26,    512.60,   1384.86
   67.43,  158.85,  253.56,  260.38,,,,,  320.98,  419.22,2132877062,  740.21,  214.69,    3.63,  218.86,    6.95,,,,,  433.55,   10.58,2132950062,  444.12,    754.53,    429.80,   1184.33
   67.50,  158.31,  254.15,  260.33,,,,,  321.66,  418.64,2135003292,  740.30,  209.94,    3.15,  214.52,    6.48,,,,,  424.46,    9.63,2134572036,  434.10,    746.12,    428.28,   1174.40
   67.69,  158.27,  255.31,  260.38,,,,,  322.99,  418.65,2132428406,  741.64,  208.05,    3.14,  212.79,    6.48,,,,,  420.84,    9.62,2132403877,  430.46,    743.83,    428.27,   1172.10
   67.41,  157.86,  253.79,  259.39,,,,,  321.20,  417.25,2132415330,  738.45,  204.30,    2.27,  208.73,    5.58,,,,,  413.03,    7.85,2132390050,  420.88,    734.23,    425.10,   1159.34
   67.17,  158.17,  252.99,  259.20,,,,,  320.16,  417.37,2134431501,  737.53,  202.58,    2.07,  206.88,    5.34,,,,,  409.46,    7.41,2134422878,  416.87,    729.62,    424.77,   1154.39
   67.14,  157.34,  253.26,  258.88,,,,,  320.40,  416.23,2132285592,  736.63,  203.87,    2.70,  207.30,    5.99,,,,,  411.17,    8.69,2132331524,  419.86,    731.57,    424.92,   1156.49
   67.13,  157.21,  253.03,  258.73,,,,,  320.16,  415.94,2134479710,  736.10,  202.46,    1.94,  205.64,    5.27,,,,,  408.10,    7.20,2134480204,  415.31,    728.26,    423.15,   1151.40
   65.56,  183.37,  245.14,  282.61,,,,,  310.70,  465.99,2132387614,  776.68,  239.10,    2.25,  242.95,    5.56,,,,,  482.05,    7.82,2132403302,  489.86,    792.74,    473.80,   1266.54
   64.82,  185.64,  242.05,  283.99,,,,,  306.87,  469.63,2134496433,  776.50,  248.18,    2.90,  251.66,    6.23,,,,,  499.84,    9.13,2134455797,  508.97,    806.71,    478.76,   1285.47
   95.17,  231.34,  345.73,  365.02,,,,,  440.90,  596.36,2132425710, 1037.26,  286.48,   16.23,  289.54,   19.41,,,,,  576.02,   35.64,2132443236,  611.65,   1016.92,    632.00,   1648.91
   67.63,  192.95,  252.73,  296.06,,,,,  320.36,  489.01,2134695547,  809.36,  262.38,    3.06,  267.25,    6.33,,,,,  529.64,    9.39,2134661720,  539.02,    849.99,    498.39,   1348.39
   66.30,  188.86,  247.74,  289.92,,,,,  314.04,  478.78,2132328458,  792.83,  252.35,    2.16,  255.60,    5.47,,,,,  507.95,    7.63,2132369826,  515.58,    821.99,    486.41,   1308.41
   65.86,  187.51,  246.28,  287.73,,,,,  312.14,  475.24,2132344468,  787.38,  248.50,    2.02,  252.78,    5.32,,,,,  501.28,    7.33,2132323702,  508.61,    813.42,    482.57,   1295.99
   65.83,  186.54,  245.40,  286.40,,,,,  311.24,  472.94,2134521466,  784.18,  248.39,    2.71,  253.19,    6.05,,,,,  501.58,    8.76,2134497862,  510.34,    812.81,    481.70,   1294.51
   65.21,  186.04,  243.84,  285.25,,,,,  309.05,  471.29,2132329261,  780.34,  251.36,    2.84,  255.32,    6.17,,,,,  506.68,    9.01,2132327284,  515.69,    815.73,    480.30,   1296.03
   65.31,  185.88,  243.69,  284.70,,,,,  308.99,  470.58,2134437324,  779.57,  251.07,    2.93,  254.62,    6.24,,,,,  505.69,    9.16,2134465555,  514.85,    814.68,    479.74,   1294.42
   64.78,  185.32,  242.93,  284.28,,,,,  307.71,  469.60,2132380561,  777.31,  244.12,    1.73,  247.63,    5.03,,,,,  491.75,    6.75,2132405458,  498.50,    799.45,    476.36,   1275.81
   65.10,  185.87,  243.48,  284.70,,,,,  308.58,  470.57,2134474127,  779.15,  241.29,    2.00,  245.89,    5.32,,,,,  487.19,    7.31,2134470765,  494.50,    795.77,    477.88,   1273.65
   64.49,  185.05,  240.76,  282.84,,,,,  305.24,  467.90,2132355135,  773.14,  240.13,    2.15,  245.77,    5.48,,,,,  485.91,    7.63,2132315089,  493.54,    791.15,    475.53,   1266.68
   79.33,  206.50,  290.11,  321.58,,,,,  369.44,  528.09,2134535935,  897.53,  274.33,   17.16,  279.46,   20.40,,,,,  553.79,   37.55,2134595724,  591.34,    923.23,    565.64,   1488.87
   67.12,  192.62,  249.60,  293.63,,,,,  316.73,  486.26,2132596225,  802.98,  269.94,    5.29,  273.97,    8.61,,,,,  543.91,   13.90,2132552717,  557.81,    860.64,    500.15,   1360.79
   66.08,  187.47,  245.54,  286.73,,,,,  311.62,  474.20,2132368606,  785.82,  255.38,    2.78,  258.67,    6.08,,,,,  514.04,    8.86,2132366882,  522.91,    825.67,    483.06,   1308.73
   65.49,  186.62,  244.89,  286.02,,,,,  310.37,  472.64,2134449796,  783.01,  246.82,    1.74,  251.30,    5.04,,,,,  498.12,    6.77,2134486131,  504.89,    808.49,    479.42,   1287.91
   65.37,  186.12,  243.45,  285.05,,,,,  308.82,  471.17,2132368778,  779.99,  242.24,    2.01,  246.92,    5.33,,,,,  489.16,    7.34,2132343837,  496.50,    797.98,    478.51,   1276.49
   64.93,  185.74,  242.67,  284.06,,,,,  307.60,  469.80,2134481206,  777.40,  242.24,    2.38,  247.43,    5.70,,,,,  489.67,    8.08,2134467791,  497.75,    797.27,    477.88,   1275.15
   64.57,  184.95,  240.91,  282.80,,,,,  305.47,  467.76,2132402993,  773.23,  244.90,    2.81,  249.80,    6.10,,,,,  494.70,    8.91,2132401642,  503.60,    800.17,    476.66,   1276.83
   65.75,  187.79,  245.30,  287.21,,,,,  311.05,  475.00,2134476082,  786.05,  251.28,    4.19,  256.13,    7.47,,,,,  507.41,   11.65,2134476636,  519.06,    818.46,    486.66,   1305.11
   60.01,   97.91,  236.27,  192.42,,,,,  296.28,  290.33,2132355224,  586.61,  120.31,    2.25,  123.54,    5.55,,,,,  243.85,    7.80,2132328382,  251.65,    540.12,    298.13,    838.25
   58.14,   86.26,  231.33,  179.31,,,,,  289.47,  265.57,2134451233,  555.03,  101.71,    1.46,  104.75,    4.79,,,,,  206.46,    6.25,2134457162,  212.71,    495.93,    271.81,    767.74
   60.81,   90.20,  239.86,  186.15,,,,,  300.67,  276.35,2132463644,  577.02,  107.19,    4.21,  110.24,    7.54,,,,,  217.43,   11.75,2133539294,  229.18,    518.10,    288.10,    806.20
   74.60,  103.43,  285.19,  215.73,,,,,  359.79,  319.17,2133339784,  678.95,  135.38,   17.95,  138.23,   21.20,,,,,  273.61,   39.15,2132234151,  312.76,    633.40,    358.31,    991.71
   59.71,   91.59,  235.97,  187.04,,,,,  295.68,  278.63,2134480048,  574.31,  112.02,    3.21,  115.41,    6.50,,,,,  227.43,    9.71,2134568797,  237.14,    523.11,    288.34,    811.45
   58.64,   90.76,  232.16,  184.77,,,,,  290.80,  275.53,2132574941,  566.33,  105.70,    1.49,  109.19,    4.82,,,,,  214.88,    6.30,2132595483,  221.19,    505.68,    281.83,    787.52
   58.98,   90.78,  233.83,  185.45,,,,,  292.81,  276.23,2132432459,  569.04,  105.05,    1.67,  108.20,    5.00,,,,,  213.25,    6.67,2132399385,  219.92,    506.06,    282.90,    788.96
   59.57,   91.49,  236.05,  186.57,,,,,  295.62,  278.06,2134467568,  573.68,  104.66,    1.51,  107.97,    4.84,,,,,  212.63,    6.36,2134574549,  218.98,    508.24,    284.42,    792.66
   58.83,   90.71,  233.06,  184.88,,,,,  291.89,  275.59,2132394946,  567.47,  104.26,    2.16,  107.63,    5.49,,,,,  211.89,    7.64,2132236143,  219.53,    503.78,    283.23,    787.01
   58.80,   90.37,  232.99,  184.57,,,,,  291.79,  274.94,2134579689,  566.73,  104.44,    2.13,  107.85,    5.45,,,,,  212.29,    7.58,2134630752,  219.87,    504.08,    282.52,    786.60
   59.36,   90.69,  235.19,  185.51,,,,,  294.56,  276.19,2132325139,  570.75,  105.10,    2.05,  108.33,    5.35,,,,,  213.43,    7.41,2132553030,  220.83,    507.99,    283.60,    791.58
   58.38,   90.13,  231.73,  183.79,,,,,  290.11,  273.92,2132674596,  564.03,  103.11,    1.58,  106.36,    4.91,,,,,  209.46,    6.48,2132477385,  215.95,    499.57,    280.40,    779.98
   60.17,   90.97,  238.22,  186.99,,,,,  298.39,  277.96,2134474051,  576.35,  103.87,    1.89,  106.99,    5.22,,,,,  210.86,    7.10,2134542961,  217.97,    509.25,    285.07,    794.32
   87.04,  120.33,  329.14,  247.59,,,,,  416.17,  367.93,2132737248,  784.10,  135.78,   15.42,  137.08,   18.31,,,,,  272.85,   33.73,2132608470,  306.59,    689.03,    401.66,   1090.68
   60.01,   94.56,  236.23,  190.23,,,,,  296.23,  284.79,2134811882,  581.03,  115.35,    4.58,  118.90,    7.96,,,,,  234.25,   12.54,2134820179,  246.79,    530.48,    297.33,    827.81
   58.70,   92.84,  232.68,  187.24,,,,,  291.38,  280.09,2132424693,  571.46,  107.46,    2.17,  111.28,    5.47,,,,,  218.74,    7.65,2132690561,  226.39,    510.12,    287.73,    797.85
   59.73,   92.81,  236.79,  188.86,,,,,  296.52,  281.68,2132622499,  578.20,  105.43,    1.78,  108.89,    5.08,,,,,  214.32,    6.86,2132472230,  221.18,    510.84,    288.54,    799.37
   59.29,   92.51,  234.53,  187.52,,,,,  293.81,  280.03,2134527184,  573.85,  102.94,    1.38,  106.40,    4.69,,,,,  209.34,    6.07,2134430522,  215.42,    503.16,    286.11,    789.26
   59.69,   92.61,  236.09,  188.28,,,,,  295.78,  280.89,2132490365,  576.67,  102.26,    1.40,  105.79,    4.70,,,,,  208.05,    6.10,2132499243,  214.14,    503.83,    286.99,    790.81
   59.27,   92.21,  234.05,  186.81,,,,,  293.32,  279.01,2134513984,  572.34,  101.62,    1.61,  104.90,    4.93,,,,,  206.52,    6.54,2134488404,  213.06,    499.85,    285.55,    785.40
   70.37,  206.59,  263.58,  314.67,,,,,  333.95,  521.26,2132406028,  855.21,  255.55,    2.63,  259.42,    5.95,,,,,  514.97,    8.58,2132371080,  523.55,    848.92,    529.84,   1378.76
   67.52,  212.10,  250.51,  315.06,,,,,  318.04,  527.16,2132383636,  845.20,  273.70,    2.55,  278.11,    5.85,,,,,  551.81,    8.40,2132367719,  560.21,    869.84,    535.56,   1405.40
   66.53,  208.69,  246.40,  309.18,,,,,  312.93,  517.87,2134831884,  830.80,  272.19,    2.48,  276.12,    5.76,,,,,  548.30,    8.24,2134838656,  556.55,    861.23,    526.11,   1387.34
   78.87,  234.60,  286.57,  350.08,,,,,  365.44,  584.69,2132387491,  950.13,  323.87,   24.64,  327.21,   27.81,,,,,  651.08,   52.45,2132779615,  703.53,   1016.52,    637.14,   1653.66
   65.96,  208.98,  245.17,  310.27,,,,,  311.13,  519.25,2132839510,  830.38,  288.85,    3.68,  292.82,    7.01,,,,,  581.67,   10.69,2132831686,  592.36,    892.80,    529.94,   1422.74
   64.75,  205.27,  241.64,  304.84,,,,,  306.40,  510.10,2134916000,  816.50,  278.04,    2.87,  283.04,    6.20,,,,,  561.08,    9.07,2134545863,  570.16,    867.48,    519.18,   1386.66
   64.27,  203.68,  238.93,  301.55,,,,,  303.19,  505.24,2132345402,  808.43,  275.42,    2.99,  280.33,    6.32,,,,,  555.74,    9.31,2132352419,  565.05,    858.94,    514.55,   1373.48
   64.01,  203.40,  238.07,  301.00,,,,,  302.08,  504.39,2134523401,  806.47,  274.29,    2.53,  277.97,    5.83,,,,,  552.27,    8.36,2134529315,  560.63,    854.35,    512.75,   1367.10
   64.00,  202.74,  237.12,  299.86,,,,,  301.12,  502.60,2132369933,  803.72,  273.20,    2.95,  277.74,    6.29,,,,,  550.94,    9.24,2132371444,  560.18,    852.06,    511.84,   1363.90
   63.38,  202.27,  235.27,  298.63,,,,,  298.64,  500.90,2132404811,  799.55,  268.97,    1.90,  273.71,    5.19,,,,,  542.67,    7.09,2132467014,  549.76,    841.32,    508.00,   1349.31
   63.53,  202.36,  235.97,  298.99,,,,,  299.51,  501.35,2134516203,  800.86,  266.36,    2.11,  270.87,    5.41,,,,,  537.23,    7.52,2134471004,  544.76,    836.74,    508.88,   1345.61
   63.38,  202.29,  235.83,  298.70,,,,,  299.21,  501.00,2132616071,  800.21,  269.32,    2.80,  272.52,    6.11,,,,,  541.84,    8.91,2132614137,  550.75,    841.05,    509.91,   1350.96
   63.61,  202.39,  237.03,  299.56,,,,,  300.64,  501.95,2134456471,  802.58,  270.92,    2.78,  273.63,    6.10,,,,,  544.54,    8.88,2134466582,  553.43,    845.18,    510.83,   1356.01
   74.82,  222.17,  272.06,  331.69,,,,,  346.88,  553.86,2132517460,  900.74,  311.95,   22.63,  315.18,   25.93,,,,,  627.13,   48.55,2132675515,  675.68,    974.01,    602.41,   1576.43
   66.03,  210.13,  244.70,  310.34,,,,,  310.73,  520.47,2132623103,  831.21,  296.50,    5.51,  300.21,    8.78,,,,,  596.71,   14.30,2132484988,  611.01,    907.44,    534.77,   1442.21
   63.99,  203.56,  238.49,  301.64,,,,,  302.48,  505.20,2134559973,  807.69,  278.42,    2.15,  282.16,    5.48,,,,,  560.58,    7.63,2134498924,  568.21,    863.06,    512.83,   1375.90
   63.64,  203.08,  236.92,  300.32,,,,,  300.55,  503.40,2132326392,  803.96,  276.72,    3.10,  279.00,    6.42,,,,,  555.72,    9.52,2132314996,  565.23,    856.27,    512.92,   1369.19
   71.99,  213.00,  264.89,  318.76,,,,,  336.88,  531.76,2134523254,  868.64,  275.43,    2.70,  278.62,    6.06,,,,,  554.05,    8.76,2134530919,  562.81,    890.94,    540.52,   1431.45
   64.32,  203.43,  238.27,  300.72,,,,,  302.59,  504.15,2132344935,  806.74,  280.15,    3.99,  284.86,    7.28,,,,,  565.01,   11.28,2132355706,  576.29,    867.60,    515.43,   1383.02
   63.38,  202.58,  235.98,  299.37,,,,,  299.37,  501.95,2134603551,  801.31,  276.25,    2.34,  281.57,    5.65,,,,,  557.82,    7.98,2134597416,  565.80,    857.19,    509.93,   1367.12
   64.26,  115.56,  249.89,  215.63,,,,,  314.15,  331.20,2132317696,  645.35,  140.53,    1.86,  145.70,    5.17,,,,,  286.23,    7.03,2132384295,  293.26,    600.38,    338.23,    938.60
   64.30,  104.93,  251.58,  205.35,,,,,  315.88,  310.28,2134556110,  626.16,  123.11,    1.58,  127.42,    4.91,,,,,  250.54,    6.49,2134521641,  257.03,    566.42,    316.77,    883.19
   64.84,  105.88,  252.83,  206.94,,,,,  317.67,  312.82,2132321980,  630.49,  125.92,    2.28,  129.85,    5.62,,,,,  255.77,    7.90,2132336256,  263.67,    573.44,    320.72,    894.16
   66.01,  107.15,  255.95,  209.64,,,,,  321.95,  316.78,2132428009,  638.74,  134.82,    8.96,  138.32,   12.25,,,,,  273.14,   21.20,2132500055,  294.34,    595.09,    337.99,    933.08
   75.37,  118.13,  285.36,  230.80,,,,,  360.74,  348.93,2134688332,  709.67,  161.45,   18.10,  166.06,   21.55,,,,,  327.51,   39.65,2134666821,  367.16,    688.25,    388.58,   1076.83
   65.36,  108.54,  254.78,  210.60,,,,,  320.13,  319.14,2132588968,  639.27,  131.41,    2.62,  135.50,    5.92,,,,,  266.91,    8.54,2132526947,  275.45,    587.04,    327.68,    914.72
   65.26,  108.20,  253.96,  210.05,,,,,  319.21,  318.24,2134542568,  637.46,  127.60,    1.89,  131.38,    5.20,,,,,  258.98,    7.09,2134539177,  266.07,    578.19,    325.33,    903.53
   64.87,  108.14,  252.66,  209.32,,,,,  317.53,  317.45,2132371649,  634.98,  128.01,    2.02,  132.15,    5.33,,,,,  260.16,    7.35,2132392482,  267.51,    577.69,    324.81,    902.50
   65.93,  108.36,  256.14,  210.71,,,,,  322.07,  319.07,2132399196,  641.14,  131.07,    2.91,  135.00,    6.24,,,,,  266.07,    9.16,2132343414,  275.23,    588.14,    328.23,    916.37
   64.31,  108.04,  249.96,  208.16,,,,,  314.27,  316.20,2134452801,  630.47,  130.62,    2.64,  134.81,    5.95,,,,,  265.43,    8.60,2134470593,  274.02,    579.70,    324.79,    904.49
   65.07,  107.97,  252.81,  209.08,,,,,  317.88,  317.05,2132364525,  634.93,  127.87,    1.95,  131.80,    5.26,,,,,  259.66,    7.21,2132402693,  266.87,    577.54,    324.26,    901.80
   64.58,  107.69,  251.15,  208.26,,,,,  315.73,  315.95,2134491543,  631.68,  126.23,    1.55,  129.69,    4.86,,,,,  255.92,    6.41,2134477113,  262.33,    571.65,    322.36,    894.00
   65.56,  108.05,  255.18,  210.07,,,,,  320.74,  318.12,2132339038,  638.86,  125.89,    1.83,  129.73,    5.14,,,,,  255.63,    6.98,2132350634,  262.60,    576.37,    325.10,    901.47
   64.83,  107.86,  251.91,  208.56,,,,,  316.74,  316.41,2134531334,  633.15,  127.04,    2.20,  130.82,    5.53,,,,,  257.85,    7.72,2134547101,  265.58,    574.59,    324.14,    898.73
   90.59,  142.10,  338.59,  272.80,,,,,  429.18,  414.91,2132432629,  844.09,  163.89,   15.76,  168.12,   19.26,,,,,  332.01,   35.02,2132400899,  367.02,    761.19,    449.92,   1211.11
   66.12,  112.48,  256.94,  215.70,,,,,  323.05,  328.18,2134630379,  651.23,  137.42,    2.65,  140.30,    5.96,,,,,  277.72,    8.61,2134647167,  286.33,    600.77,    336.79,    937.56
   65.35,  111.08,  254.35,  213.47,,,,,  319.70,  324.55,2132519772,  644.25,  132.49,    2.19,  135.50,    5.49,,,,,  267.99,    7.68,2132485079,  275.67,    587.69,    332.23,    919.92
   65.09,  110.89,  253.56,  212.76,,,,,  318.65,  323.65,2132331080,  642.29,  129.83,    1.72,  132.81,    5.04,,,,,  262.63,    6.77,2132348893,  269.40,    581.28,    330.41,    911.69
   65.63,  110.36,  255.57,  212.92,,,,,  321.20,  323.28,2134545568,  644.48,  128.63,    1.91,  131.57,    5.24,,,,,  260.20,    7.15,2134785341,  267.35,    581.40,    330.43,    911.84
   65.19,  110.18,  254.05,  212.14,,,,,  319.24,  322.33,2132542084,  641.57,  130.44,    2.46,  133.76,    5.78,,,,,  264.20,    8.24,2132324280,  272.43,    583.44,    330.56,    914.00
   45.09,   61.12,  183.10,  135.48,,,,,  228.19,  196.60,2134713599,  424.80,   70.68,    2.31,   73.71,    5.62,,,,,  144.39,    7.93,2134647597,  152.32,    372.58,    204.53,    577.11
   42.52,   54.93,  175.38,  126.26,,,,,  217.91,  181.19,2132258098,  399.09,   61.98,    1.58,   65.00,    4.89,,,,,  126.98,    6.46,2132332251,  133.44,    344.89,    187.65,    532.54
   42.04,   54.96,  173.06,  125.44,,,,,  215.09,  180.40,2134492127,  395.49,   61.51,    1.56,   64.79,    4.89,,,,,  126.30,    6.46,2134408702,  132.76,    341.39,    186.86,    528.25
   42.66,   55.04,  175.52,  126.55,,,,,  218.17,  181.59,2132276908,  399.76,   61.74,    1.75,   65.23,    5.07,,,,,  126.97,    6.82,2132289724,  133.79,    345.14,    188.41,    533.55
   56.95,   66.70,  221.66,  154.63,,,,,  278.61,  221.32,2134394435,  499.93,   91.65,   19.32,   94.04,   22.58,,,,,  185.69,   41.90,2134410698,  227.59,    464.30,    263.23,    727.52
   44.63,   58.51,  182.45,  132.85,,,,,  227.08,  191.36,2132437296,  418.44,   70.06,    3.84,   73.16,    7.15,,,,,  143.22,   10.99,2132408378,  154.21,    370.30,    202.35,    572.65
   42.70,   57.04,  175.01,  128.70,,,,,  217.71,  185.75,2132327797,  403.45,   65.11,    2.07,   68.44,    5.37,,,,,  133.55,    7.44,2132354753,  140.99,    351.26,    193.19,    544.45
