Unnamed: 0,input_rate,output_rate,latency,firewall_instructions,nf_router_instructions,ndpi_stats_instructions,payload_scan_instructions,bridge_instructions,firewall_branches,nf_router_branches,ndpi_stats_branches,payload_scan_branches,bridge_branches,firewall_branch-misses,nf_router_branch-misses,ndpi_stats_branch-misses,payload_scan_branch-misses,bridge_branch-misses,firewall_branch-load-misses,nf_router_branch-load-misses,ndpi_stats_branch-load-misses,payload_scan_branch-load-misses,bridge_branch-load-misses,firewall_cache-misses,nf_router_cache-misses,ndpi_stats_cache-misses,payload_scan_cache-misses,bridge_cache-misses,firewall_cache-references,nf_router_cache-references,ndpi_stats_cache-references,payload_scan_cache-references,bridge_cache-references,firewall_cycles,nf_router_cycles,ndpi_stats_cycles,payload_scan_cycles,bridge_cycles,firewall_L1-dcache-load-misses,nf_router_L1-dcache-load-misses,ndpi_stats_L1-dcache-load-misses,payload_scan_L1-dcache-load-misses,bridge_L1-dcache-load-misses,firewall_L1-dcache-loads,nf_router_L1-dcache-loads,ndpi_stats_L1-dcache-loads,payload_scan_L1-dcache-loads,bridge_L1-dcache-loads,firewall_LLC-load-misses,nf_router_LLC-load-misses,ndpi_stats_LLC-load-misses,payload_scan_LLC-load-misses,bridge_LLC-load-misses,firewall_LLC-stores,nf_router_LLC-stores,ndpi_stats_LLC-stores,payload_scan_LLC-stores,bridge_LLC-stores,firewall_LLC-loads,nf_router_LLC-loads,ndpi_stats_LLC-loads,payload_scan_LLC-loads,bridge_LLC-loads
31,2113.0783727653,1749.1526990206,4481.395,10101278657.0,9543189408.0,4839904261.0,9750283021.0,9772655547.0,1992425373.0,1868328076.0,962001089.0,1938036250.0,1924668167.0,7932544.0,7650282.0,3927262.0,7879125.0,7379569.0,7885946.0,7648794.0,3738990.0,7541255.0,7334637.0,4447.0,3328.0,5272.0,4139.0,2253.0,8499810.0,10133409.0,4555802.0,8289526.0,8798570.0,2891804266.0,2819433503.0,1444161289.0,2891613496.0,2891845570.0,9356494.0,10790034.0,4597174.0,9075444.0,9426429.0,3102652536.0,2875669416.0,1509810335.0,2887648189.0,3011194968.0,2888.0,1663.0,3663.0,1988.0,988.0,3206823.0,4068708.0,1326004.0,2411007.0,2735641.0,5313544.0,6093857.0,3067741.0,6175766.0,6365687.0
32,2112.8621725591,1747.0141061044,15000.0,10010276808.0,9775722090.0,4996930418.0,9939120295.0,9713376591.0,1977954336.0,1930098058.0,979023354.0,1964629693.0,1906336398.0,7867502.0,7692071.0,3800071.0,7552748.0,7515246.0,7920265.0,7691343.0,3785139.0,7546804.0,7535618.0,2981.0,1870.0,3311.0,2561.0,1450.0,8541740.0,10076062.0,4528347.0,8696845.0,9177555.0,2891769711.0,2891670814.0,1445625003.0,2891629522.0,2891876454.0,9326805.0,10872379.0,4775968.0,9546448.0,9539975.0,3086127160.0,2983438423.0,1525590754.0,3058098185.0,2979352405.0,3123.0,1612.0,3526.0,2903.0,1161.0,3249345.0,4047951.0,1344753.0,2391864.0,2712458.0,5286668.0,6119191.0,3393497.0,6163817.0,6347044.0
33,2113.206552549,1767.9374597935,15000.0,9480654176.0,9781444181.0,4906859976.0,9812182614.0,9597773687.0,1877922984.0,1931145240.0,965553627.0,1945045530.0,1905650759.0,7396137.0,7644769.0,3749425.0,7506018.0,7324304.0,7356309.0,7637216.0,3794342.0,7506575.0,7307059.0,3579.0,2918.0,4352.0,3341.0,2183.0,8474831.0,10110801.0,4590237.0,8516904.0,9460683.0,2758685719.0,2891840334.0,1444575638.0,2891762850.0,2891826833.0,9275838.0,10715527.0,4903349.0,9628334.0,9394082.0,2879089294.0,2974087727.0,1538412949.0,3052004066.0,2984930707.0,3113.0,1476.0,4235.0,2613.0,825.0,3195914.0,4194395.0,1302128.0,2423907.0,2814544.0,5385506.0,6095397.0,2827132.0,6182383.0,6689794.0
34,2113.1504700786,1758.825743095,10.627,9868326728.0,9660581810.0,4903028416.0,9780084976.0,9515399575.0,1959793619.0,1914878793.0,965643903.0,1940432653.0,1890166735.0,7696892.0,7696151.0,3747400.0,7496940.0,7342579.0,7728005.0,7703065.0,3744217.0,7499703.0,7363177.0,3540.0,2343.0,3812.0,3181.0,1575.0,8581893.0,10105852.0,4613017.0,8633287.0,9196750.0,2891884653.0,2891794277.0,1444271668.0,2891803971.0,2891934988.0,9396456.0,10738954.0,4776512.0,9126616.0,9267280.0,3102028815.0,3008045076.0,1524640627.0,2834918868.0,3028612925.0,2163.0,1575.0,3355.0,2076.0,663.0,3157210.0,4115164.0,1328169.0,2293121.0,2813219.0,5390146.0,6117486.0,3363964.0,6136904.0,6425534.0
35,2113.0555725392,1715.4503090276,4486.614,10006707172.0,9709862164.0,4967484018.0,9922695666.0,9751554359.0,1978830843.0,1921708830.0,973175059.0,1963297751.0,1917368444.0,7721474.0,7712204.0,3772575.0,7543850.0,7386038.0,7723523.0,7754962.0,3715509.0,7545903.0,7353829.0,3391.0,2260.0,3243.0,2531.0,1415.0,8521928.0,10179930.0,4446991.0,8644069.0,9377473.0,2891959873.0,2891814443.0,1432756383.0,2891458492.0,2891875965.0,9234289.0,10667389.0,5076217.0,9551471.0,9369377.0,3084618347.0,2985158244.0,1526616689.0,3057882849.0,2994570961.0,2821.0,1231.0,3915.0,1723.0,903.0,3143107.0,3998477.0,1270959.0,2427426.0,2696280.0,5273111.0,6012340.0,3039878.0,6057548.0,6293612.0
36,2112.9274926975,1754.9351774492,8.969,9937595823.0,9575860811.0,6706605587.0,9724897777.0,9402030290.0,1971111808.0,1902296809.0,1290875661.0,1928193486.0,1870370493.0,7985855.0,7610222.0,5230889.0,7420405.0,7267258.0,7989409.0,7665572.0,5209808.0,7421666.0,7289096.0,13823.0,6697.0,9462.0,7218.0,2528.0,7843958.0,9297580.0,5209265.0,8011028.0,8336253.0,2891341400.0,2891226814.0,1953633667.0,2891318302.0,2891691566.0,8678692.0,10327756.0,5577222.0,8905012.0,9213087.0,3126151229.0,3009528826.0,2048219357.0,3057039434.0,2966383696.0,11828.0,4026.0,3381.0,5289.0,3001.0,2908433.0,3940469.0,1596456.0,2268572.0,2670583.0,5054374.0,5683378.0,3679598.0,5788285.0,6212233.0
37,2113.040296001,1868.0124464856,11.277,10001570891.0,9634421194.0,10167936992.0,9855282047.0,9382252779.0,1976916509.0,1906823004.0,2000544965.0,1930421230.0,1853121385.0,7871915.0,7640118.0,7751068.0,7432005.0,7259721.0,7874609.0,7640320.0,7753904.0,7437262.0,7266203.0,4896.0,4662.0,4566.0,3666.0,8202.0,8477054.0,10745208.0,7291029.0,9140499.0,10349866.0,2891935818.0,2891827651.0,2891715943.0,2891608945.0,2891759843.0,9224819.0,11488198.0,7634788.0,9907763.0,10623923.0,3087868036.0,2971478824.0,3088453450.0,3034087016.0,2898387374.0,4530.0,3739.0,3501.0,3085.0,2680.0,3016702.0,4329836.0,2547534.0,2474104.0,3052643.0,5269402.0,6419787.0,4879753.0,6479006.0,7011617.0
38,2112.9263311337,2110.1970876191,9.626,9867907148.0,9429293485.0,10165831243.0,9855657984.0,9289527127.0,1944972697.0,1877359478.0,2000714954.0,1914118730.0,1830139793.0,8106972.0,8034983.0,7621181.0,7354148.0,7402258.0,8112124.0,8043018.0,7568508.0,7355733.0,7404279.0,3040.0,3017.0,3846.0,3357.0,2553.0,8630758.0,11069841.0,7426377.0,9314951.0,10609725.0,2891744848.0,2891852511.0,2891796626.0,2891757963.0,2891688536.0,9506574.0,11974035.0,7823689.0,10232354.0,11007607.0,3091930763.0,2954827551.0,3121009034.0,3003035794.0,2902481619.0,2209.0,2117.0,3076.0,2959.0,1469.0,3203959.0,4534247.0,2572679.0,2523523.0,3232526.0,5471077.0,6449111.0,4923126.0,6855600.0,7385270.0
39,2113.0908135367,2111.0419287014,8.563,9967665421.0,9491062050.0,10060507717.0,9850412142.0,8874266422.0,1954149111.0,1885781720.0,1986138092.0,1928271623.0,1749229860.0,7851843.0,7811040.0,7623216.0,7396445.0,6931000.0,7852096.0,7809424.0,7627962.0,7397830.0,6974721.0,3673.0,3391.0,3176.0,4010.0,2538.0,8756490.0,11157577.0,7509383.0,9291999.0,10729722.0,2891953661.0,2891500202.0,2891754836.0,2891471552.0,2821895096.0,9545799.0,11958871.0,7821555.0,10259528.0,11035224.0,3092774007.0,2978175447.0,3101067789.0,3022339180.0,2836859171.0,2151.0,1800.0,3812.0,2651.0,2013.0,3213614.0,4499417.0,2575773.0,2541584.0,3223598.0,5448630.0,6404400.0,4944953.0,6854226.0,7300501.0
40,2113.2717023137,2110.1998297347,12.067,10073816935.0,8574644394.0,9948237856.0,9788980365.0,9475108985.0,1971398062.0,1720249286.0,1968223785.0,1930644630.0,1852660427.0,7697649.0,7018334.0,7571158.0,7430154.0,7267084.0,7698209.0,7102325.0,7566861.0,7433734.0,7268174.0,2761.0,2756.0,4349.0,2690.0,1876.0,8731329.0,11035235.0,7450457.0,9314970.0,10770288.0,2891954847.0,2721880254.0,2891488461.0,2891690498.0,2891524007.0,9419985.0,11808796.0,7775751.0,10165751.0,10961282.0,3073979903.0,2771043166.0,3086493465.0,2996035672.0,2889050344.0,2392.0,1765.0,2745.0,2653.0,1763.0,3173020.0,4544471.0,2484764.0,2514491.0,3233383.0,5444288.0,6358095.0,4891492.0,6827106.0,7377480.0
41,2113.07473156,2109.7767632445,11.446,10074997975.0,9477697165.0,9937764658.0,9851151611.0,9491093474.0,1954101994.0,1880409696.0,1968324419.0,1943884139.0,1838988814.0,7930559.0,7563171.0,7561146.0,7422790.0,7215347.0,7934783.0,7562485.0,7617287.0,7415328.0,7208534.0,3457.0,3040.0,3600.0,3279.0,2178.0,8754367.0,11040376.0,7551435.0,9255247.0,10746854.0,2892042024.0,2891897060.0,2891781922.0,2891604753.0,2891928143.0,9423395.0,11875451.0,7818531.0,10123478.0,10914367.0,3069948951.0,2972178848.0,3121253151.0,3003386554.0,2885534425.0,2126.0,1488.0,2413.0,2238.0,1625.0,3181546.0,4583293.0,2517219.0,2521626.0,3221809.0,5495938.0,6452823.0,4914460.0,6802919.0,7501947.0
42,2113.2647849704,2110.4407545337,11.011,9171997626.0,9665086811.0,10066362296.0,9730266730.0,9473667331.0,1811029416.0,1894004143.0,1985684344.0,1925051227.0,1866126458.0,7119808.0,7609940.0,7610393.0,7461293.0,7266117.0,7194070.0,7612372.0,7611445.0,7461687.0,7265944.0,2696.0,2326.0,3396.0,2606.0,1726.0,8680907.0,11164364.0,7482893.0,9324794.0,10670702.0,2772028129.0,2891843431.0,2891876596.0,2891651490.0,2891644467.0,9519172.0,11988261.0,7751335.0,10225902.0,11053928.0,2961704286.0,2971200407.0,3102555568.0,3022166572.0,2905345907.0,2838.0,1663.0,2917.0,2675.0,1650.0,3194858.0,4593403.0,2473267.0,2512919.0,3220838.0,5514200.0,6348129.0,4863063.0,6853497.0,7552006.0
43,2113.0144630263,2110.1259233291,12.185,10071332850.0,9714975344.0,9953435453.0,9726920422.0,9460632404.0,1986694036.0,1888465951.0,1969448329.0,1924120717.0,1864942862.0,7764888.0,7590994.0,7557783.0,7424832.0,7211331.0,7766780.0,7591514.0,7558420.0,7381313.0,7213386.0,3076.0,2811.0,3181.0,3336.0,2050.0,8700895.0,11197876.0,7459633.0,9255456.0,10628644.0,2891881493.0,2891706555.0,2891878513.0,2891703932.0,2891717121.0,9470342.0,11894414.0,7779197.0,10190010.0,10970397.0,3071127761.0,2957977633.0,3122578728.0,2999296185.0,2882773133.0,3001.0,2278.0,2013.0,2527.0,3057.0,3174066.0,4589937.0,2546134.0,2470260.0,3202730.0,5492950.0,6515472.0,4901292.0,6776714.0,7447721.0
44,2113.1302774079,2110.3206943437,13.405,10038920342.0,9698709337.0,9572631944.0,8570131268.0,9343468665.0,1980083387.0,1899263427.0,1890829471.0,1690530563.0,1840556187.0,7968376.0,7568972.0,7274240.0,6522917.0,7367732.0,7913686.0,7567144.0,7284852.0,6486322.0,7507382.0,3307.0,4174.0,3271.0,3156.0,2684.0,8730998.0,11178652.0,7477741.0,9222548.0,10797342.0,2891806586.0,2891575498.0,2715438485.0,2649060766.0,2891820205.0,9557439.0,11917375.0,7772719.0,10195981.0,11178788.0,3086952414.0,2977740480.0,2824554996.0,2841485803.0,2884264648.0,2451.0,2076.0,2588.0,2238.0,1425.0,3164701.0,4571921.0,2475667.0,2464676.0,3268418.0,5517094.0,6584728.0,4808528.0,6701908.0,7584546.0
0,430.5808247046,399.42508309089,7.497,9894329575.0,9531633609.0,10192112977.0,9701880209.0,9548774778.0,1971118105.0,1904361463.0,2005115152.0,1931997632.0,1881328969.0,7796279.0,7629139.0,7667412.0,7632558.0,7315540.0,7722838.0,7633167.0,7621276.0,7517762.0,7267311.0,4883.0,5877.0,5814.0,4900.0,4133.0,8497946.0,10611713.0,7332226.0,9122238.0,10448972.0,2892784498.0,2892245873.0,2892649904.0,2892205918.0,2892835279.0,9262567.0,11686666.0,7630612.0,10018859.0,10794343.0,3087403655.0,2973113408.0,3110424598.0,3014700838.0,2902505180.0,3188.0,2988.0,3339.0,2013.0,1851.0,3065617.0,4503828.0,2516131.0,2446866.0,3159984.0,5443945.0,6353156.0,4882619.0,6722423.0,7442893.0
1,1847.296790424,2009.8550201101,13.575,9890507152.0,9530125028.0,9987345483.0,9674667276.0,9324650444.0,1961358913.0,1892843651.0,1975850115.0,1919792746.0,1845450625.0,7827459.0,7598829.0,7769483.0,7828529.0,7425977.0,7826989.0,7598428.0,7662488.0,7827846.0,7300252.0,2426.0,3691.0,3126.0,2531.0,1480.0,8645715.0,11027151.0,7470678.0,9247130.0,10631902.0,2892104854.0,2892277507.0,2891837772.0,2891835362.0,2891889670.0,9395045.0,11838520.0,7726544.0,10121752.0,10927238.0,3099631579.0,2983881119.0,3128701425.0,3030991170.0,2915190747.0,1681.0,3085.0,3019.0,1667.0,1606.0,3043557.0,4396035.0,2531686.0,2417932.0,3176820.0,5474335.0,6279536.0,4846049.0,6739870.0,7399688.0
2,2113.1282193964,2109.8617832743,8.665,9987174580.0,9633689158.0,10079434260.0,9777107784.0,9414676862.0,1974637059.0,1907360682.0,1988197236.0,1933875528.0,1858398805.0,7697472.0,7644479.0,7644948.0,7486089.0,7299845.0,7695760.0,7645573.0,7595182.0,7486658.0,7405588.0,2988.0,3379.0,3879.0,2717.0,2023.0,8593080.0,10941813.0,7401332.0,9180900.0,10539124.0,2891929234.0,2891865316.0,2891749838.0,2891751880.0,2891570917.0,9435893.0,11782015.0,7738694.0,10177155.0,10944835.0,3076243461.0,2983595786.0,3105559877.0,3010129839.0,2897055289.0,2200.0,2576.0,3563.0,2351.0,1038.0,3080846.0,4590997.0,2486819.0,2438926.0,3123624.0,5422679.0,6365171.0,4915828.0,6651648.0,7529006.0
3,2113.2009787794,2109.7739971732,11.655,9894736228.0,9637120196.0,9979407783.0,9668360742.0,9295960167.0,1961061694.0,1892532001.0,1975250572.0,1916922807.0,1841762399.0,7840543.0,7596953.0,7728390.0,7441072.0,7249203.0,7841504.0,7597692.0,7774518.0,7439576.0,7291247.0,2712.0,3481.0,3496.0,2572.0,2000.0,8603590.0,11143463.0,7418967.0,9206402.0,10551659.0,2891808968.0,2891710481.0,2891717164.0,2891645133.0,2891802672.0,9398010.0,11782924.0,7754572.0,10091317.0,10983100.0,3100161728.0,2966846814.0,3126991339.0,3030675432.0,2914580873.0,2962.0,3596.0,3354.0,3096.0,2192.0,3116626.0,4574710.0,2511157.0,2468577.0,3139568.0,5425672.0,6449645.0,4874622.0,6689326.0,7464665.0
4,2113.3688256595,2110.0344750919,20.349,9994032189.0,9731327400.0,10086023218.0,9771238484.0,9405918968.0,1975199280.0,1906423881.0,1990396697.0,1931777565.0,1857570525.0,7843007.0,7641679.0,7639593.0,7454908.0,7295649.0,7844985.0,7641666.0,7638490.0,7455135.0,7294881.0,2594.0,3369.0,3056.0,2616.0,1729.0,8594783.0,11084245.0,7411463.0,9211224.0,10538929.0,2891869611.0,2891754953.0,2891519681.0,2891788996.0,2891951126.0,9424591.0,11814645.0,7709541.0,10123061.0,10888345.0,3077392781.0,2983448031.0,3103014392.0,3007925048.0,2893640902.0,2414.0,3093.0,2834.0,2389.0,2295.0,3141618.0,4557913.0,2505169.0,2490314.0,3143679.0,5451938.0,6479969.0,4886745.0,6680806.0,7366129.0
5,2113.1682910009,2109.2062114345,11.936,9872122101.0,9726041526.0,9950969332.0,9636782667.0,9275061256.0,1956762197.0,1888434294.0,1971241917.0,1911769237.0,1839814963.0,7638105.0,7577677.0,7575217.0,7594335.0,7227532.0,7640234.0,7578404.0,7577202.0,7594936.0,7227392.0,3673.0,3900.0,4153.0,3549.0,2468.0,8578823.0,11065293.0,7376549.0,9200369.0,10497954.0,2891932324.0,2891818251.0,2891525424.0,2891631414.0,2891828023.0,9403216.0,11755967.0,7765404.0,10116906.0,10999011.0,3097481432.0,2965503101.0,3108616589.0,3028537537.0,2894642795.0,2126.0,3314.0,2413.0,2438.0,1088.0,3146083.0,4587210.0,2518958.0,2480318.0,3157050.0,5437901.0,6487313.0,4861790.0,6690500.0,7376774.0
6,2113.0063382296,2110.2139474249,9.914,10094216750.0,9731841735.0,9979036279.0,9865290416.0,8739988044.0,1960534936.0,1920980739.0,1973244849.0,1917308316.0,1730441545.0,7927582.0,7734782.0,7588203.0,7435814.0,7051087.0,7927581.0,7732865.0,7588327.0,7436897.0,7050376.0,2916.0,4391.0,4011.0,3051.0,9725.0,8715754.0,11022874.0,7466753.0,9329383.0,10547821.0,2891945292.0,2891876136.0,2891801009.0,2891754124.0,2721929644.0,9490337.0,11915824.0,7790155.0,10237422.0,10924900.0,3095309930.0,2978820184.0,3123665318.0,3022603262.0,2726366854.0,1876.0,2806.0,2529.0,1709.0,1598.0,3151191.0,4565220.0,2458070.0,2483691.0,3062584.0,5329232.0,6491669.0,4787750.0,6588583.0,7117564.0
7,2113.1148261986,2109.8446954251,14.47,10219391306.0,9817417898.0,10059222230.0,9926507587.0,9466097189.0,1998308531.0,1935203207.0,1987575018.0,1941314869.0,1875741718.0,7757770.0,7640056.0,7662406.0,7514225.0,7518293.0,7755312.0,7642639.0,7652366.0,7513658.0,7516859.0,10442.0,5552.0,5791.0,6469.0,2795.0,7938783.0,9779740.0,6839545.0,8382804.0,9417882.0,2891868918.0,2891606181.0,2891305595.0,2891520499.0,2891428056.0,8653556.0,10734737.0,7174134.0,9281216.0,9855120.0,3105258774.0,2979306521.0,3111472586.0,3013634115.0,2926816611.0,10557.0,5364.0,3589.0,6613.0,2288.0,2823319.0,4132311.0,2290191.0,2280899.0,2878893.0,5042707.0,5854751.0,4378360.0,6063664.0,6316605.0
8,2113.0140163866,2111.2082517911,8.182,10111836360.0,9721087094.0,10072618666.0,9867239958.0,9411635384.0,1979853933.0,1920306067.0,1971939560.0,1932600040.0,1844452609.0,7877058.0,7632688.0,7588239.0,7401959.0,7527313.0,7876794.0,7587659.0,7591223.0,7406419.0,7522603.0,4172.0,4002.0,3426.0,3626.0,2165.0,8488617.0,10741319.0,7384480.0,9075069.0,10456637.0,2891797209.0,2891460190.0,2891691308.0,2891509667.0,2891700279.0,9195690.0,11536903.0,7604232.0,9889239.0,10646937.0,3089303032.0,2970557710.0,3107150943.0,3016237444.0,2899032325.0,3701.0,3100.0,2501.0,2575.0,1425.0,3101723.0,4513838.0,2537214.0,2472982.0,3159228.0,5435478.0,6402712.0,4777298.0,6732837.0,7222008.0
9,2113.1249520471,2109.4318159023,10.595,10094725407.0,9534699885.0,10177703478.0,9854587211.0,9482880421.0,1990434827.0,1891864921.0,1986832244.0,1943920017.0,1852810564.0,7859182.0,7724434.0,7764665.0,7660972.0,7274413.0,7860177.0,7636230.0,7720096.0,7663856.0,7746734.0,2581.0,2946.0,3276.0,3011.0,1910.0,8610314.0,11008682.0,7450174.0,9230412.0,10665265.0,2891987034.0,2891804755.0,2891657351.0,2891574474.0,2891776045.0,9426615.0,11757082.0,7758728.0,10164928.0,10979883.0,3096507619.0,2981320719.0,3124942450.0,3027303142.0,2912030902.0,2945.0,2453.0,3014.0,2403.0,1648.0,3130577.0,4548346.0,2543768.0,2484549.0,3184577.0,5480093.0,6440068.0,4839068.0,6789872.0,7405892.0
10,2113.3619892009,2110.2037069106,10.441,10088044757.0,9610339398.0,10184245131.0,9864448865.0,9495641838.0,1989437035.0,1903428667.0,1972672202.0,1946132831.0,1841542101.0,7654933.0,7642058.0,7739512.0,7417263.0,7230675.0,7651437.0,7593182.0,7741033.0,7417867.0,7234883.0,3018.0,3473.0,4301.0,2968.0,2156.0,8626862.0,11001132.0,7521478.0,9212262.0,10695096.0,2891829751.0,2891587278.0,2891797472.0,2891685648.0,2892019119.0,9418765.0,11795370.0,7734239.0,10100876.0,10919908.0,3078845604.0,2964245896.0,3105089140.0,3010806572.0,2894227409.0,2713.0,2388.0,2988.0,2275.0,1625.0,3172010.0,4442713.0,2574269.0,2510583.0,3210240.0,5514165.0,6533704.0,4933587.0,6805301.0,7532221.0
11,2113.0324059848,2109.4300220382,10.515,9972303743.0,9508763791.0,9558975130.0,9761925349.0,9441651315.0,1971950308.0,1888476174.0,1880414249.0,1931620491.0,1859707639.0,7698729.0,7749097.0,7141617.0,7438515.0,7317510.0,7658180.0,7642363.0,7141624.0,7397933.0,7320100.0,2661.0,3476.0,3101.0,3891.0,1971.0,8627852.0,10966723.0,7377886.0,9189782.0,10623602.0,2891921392.0,2891885119.0,2721983517.0,2891606911.0,2891758073.0,9490176.0,11867262.0,7783631.0,10216450.0,11166287.0,3094460796.0,2979987413.0,2807682511.0,3031314833.0,2888199325.0,1931.0,2445.0,2639.0,2236.0,2570.0,3173977.0,4512409.0,2538593.0,2506970.0,3235169.0,5477365.0,6533722.0,4900418.0,6765394.0,7564142.0
12,2113.2796761102,2109.4056403175,9.532,9996114374.0,9616118717.0,10181152643.0,9770659367.0,9492918881.0,1974595758.0,1904962814.0,2003394375.0,1930639164.0,1870338810.0,7850089.0,7852273.0,7620230.0,7441278.0,7283593.0,7708616.0,7857261.0,7620164.0,7442716.0,7281721.0,3055.0,3346.0,3732.0,3039.0,2280.0,8622687.0,11085204.0,7417929.0,9190221.0,10537904.0,2891680492.0,2891597340.0,2891617885.0,2891401301.0,2891448568.0,9408258.0,11710117.0,7752991.0,10117380.0,10948505.0,3074083103.0,2961392813.0,3102509492.0,3007468271.0,2889512365.0,2644.0,2125.0,3276.0,2371.0,1750.0,3134413.0,4450325.0,2560381.0,2483449.0,3199481.0,5504383.0,6468726.0,4899604.0,6812152.0,7471607.0
13,2113.38913646,2109.4919525059,11.562,9868026883.0,9503343022.0,10172266936.0,9635363641.0,9474378279.0,1957795156.0,1886687465.0,2002610821.0,1913671540.0,1866634276.0,7655922.0,7739259.0,7629608.0,7386502.0,7270384.0,7784960.0,7736228.0,7578162.0,7439429.0,7221380.0,3192.0,5206.0,4107.0,3087.0,3051.0,8622864.0,10986115.0,7449388.0,9230961.0,10601268.0,2891752373.0,2891569941.0,2891443965.0,2891362519.0,2891513462.0,9457519.0,11918968.0,7737609.0,10169225.0,10947653.0,3076944642.0,2962131837.0,3107200876.0,3008410317.0,2893967344.0,1825.0,1988.0,2863.0,1738.0,1588.0,3146092.0,4503091.0,2562664.0,2481455.0,3208758.0,5508209.0,6479810.0,4885614.0,6787947.0,7450412.0
14,2112.9233541819,2110.2453015285,15.015,9875860561.0,9523171746.0,9973132507.0,9661141073.0,9293717771.0,1957688573.0,1890066981.0,1974097243.0,1916948646.0,1842662636.0,7959812.0,7699739.0,7692254.0,7589202.0,7417579.0,7961016.0,7701053.0,7628257.0,7590657.0,7285063.0,2151.0,2931.0,3241.0,2281.0,1696.0,8657690.0,11065959.0,7469776.0,9242020.0,10667677.0,2892042458.0,2891801464.0,2891805306.0,2891868455.0,2891909158.0,9493266.0,11903092.0,7806150.0,10226629.0,11041880.0,3092606440.0,2979793993.0,3121680891.0,3023761430.0,2909347345.0,1806.0,2403.0,3207.0,1945.0,1672.0,3096049.0,4445095.0,2578375.0,2452892.0,3242837.0,5605526.0,6387315.0,4955862.0,6871217.0,7562077.0
15,2113.1241507408,2110.1374877472,15.687,9961106269.0,9609580302.0,10054830530.0,9740426422.0,9369715106.0,1970301990.0,1901641329.0,1986307906.0,1927359046.0,1853694658.0,7689896.0,7632171.0,7615610.0,7605289.0,7905946.0,7692686.0,7636566.0,7561576.0,7607447.0,7224585.0,2497.0,2534.0,3634.0,2972.0,3067.0,8616227.0,10965770.0,7422781.0,9183202.0,10547792.0,2892039850.0,2891968874.0,2891659654.0,2891802814.0,2891829794.0,9446468.0,11786664.0,7710344.0,10164917.0,10924258.0,3078035592.0,2983649398.0,3105906275.0,3008049365.0,2893286340.0,1938.0,1826.0,2276.0,1700.0,1563.0,3083031.0,4555113.0,2490677.0,2435474.0,3121405.0,5407058.0,6353408.0,4885544.0,6643002.0,7448184.0
16,2112.660596177,2109.8901495828,12.237,9861109418.0,9657234842.0,8967388848.0,9664764630.0,9281713713.0,1955793817.0,1891697739.0,1777423012.0,1916659314.0,1844408958.0,7832211.0,7600696.0,6843997.0,7630434.0,7238727.0,7832439.0,7599514.0,6847728.0,7627505.0,7293029.0,2831.0,3541.0,7540.0,3616.0,2211.0,8585874.0,10962987.0,6912012.0,9059574.0,10144297.0,2891756640.0,2891473521.0,2619095364.0,2891489899.0,2891624373.0,9387249.0,11523867.0,7188832.0,10001601.0,10848468.0,3100390773.0,2967934391.0,2807177033.0,3036159334.0,2921136747.0,2163.0,2451.0,1648.0,2948.0,2148.0,3089303.0,4420818.0,2272776.0,2440566.0,3150239.0,5400537.0,6256779.0,4764710.0,6579628.0,7473017.0
17,2113.4001381068,2086.4499723045,11.568,10087608959.0,9830477979.0,4932183858.0,9985661899.0,9736171913.0,1992093297.0,1925963251.0,950373715.0,1971994087.0,1924527452.0,7754952.0,7698119.0,3701605.0,7585835.0,7413097.0,7754386.0,7706367.0,3646625.0,7583243.0,7388264.0,4498.0,3823.0,10778.0,3455.0,1550.0,8310046.0,9890476.0,4398616.0,8393616.0,8975767.0,2891721024.0,2891821026.0,1431624899.0,2891596649.0,2891634690.0,9226695.0,10646868.0,4653707.0,8716728.0,8850562.0,3091115121.0,3015629814.0,1446097633.0,2789684133.0,3021126323.0,1931.0,2852.0,11589.0,2323.0,1474.0,3130502.0,4101426.0,1258243.0,2407196.0,2728019.0,5218080.0,6011738.0,3059558.0,6084088.0,6350945.0
18,2113.1348282171,1820.8842649279,9.683,9966077541.0,9851807187.0,4031435756.0,9716049180.0,9605067141.0,1974899233.0,1909434646.0,822021065.0,1930954696.0,1901351987.0,7688523.0,7793191.0,3170417.0,7585366.0,7301611.0,7691234.0,7776641.0,3272171.0,7620320.0,7297672.0,15081.0,9198.0,40383.0,7315.0,3688.0,7909016.0,9387013.0,4051553.0,7972048.0,8214361.0,2891524248.0,2891806678.0,1460747250.0,2891243780.0,2891394276.0,8354744.0,9537165.0,4370946.0,8314416.0,8064571.0,3139949207.0,3003910200.0,1244693053.0,2966819755.0,3025935717.0,13727.0,5801.0,35076.0,11102.0,2301.0,2841883.0,3630186.0,956115.0,2202203.0,2522655.0,4814564.0,5245560.0,2656144.0,5379579.0,5670691.0
