skt-0_PCIRdCur-total,skt-0_RFO-total,skt-0_CRd-total,skt-0_DRd-total,skt-0_ItoM-total,skt-0_PRd-total,skt-0_WiL-total,skt-1_PCIRdCur-total,skt-1_RFO-total,skt-1_CRd-total,skt-1_DRd-total,skt-1_ItoM-total,skt-1_PRd-total,skt-1_WiL-total
1494290,2433830,1558214,56373422,4939774,14,43204,7138096,84742,4740414,8563506,0,18606,110712
664146,2247420,1848098,7243824,5397658,0,33670,7151914,84014,4887610,8351616,0,18858,110502
1158724,487592,1736644,17986276,4700262,140,16212,7137480,84420,4902576,8353128,0,18732,111062
1126860,279496,1684676,101589614,0,140,14,7142674,84056,4927748,8297282,0,18620,109914
1153740,1960364,1608978,102413752,945840,140,11802,7140532,84462,5032104,8306074,0,18662,110530
1155770,1094478,1383914,100860746,5396146,336,213766,7140630,83972,4900364,8726508,0,18746,109956
2099062,2294012,1416352,53087272,5373060,112,37212,7128450,85512,4858252,8986054,0,18634,111594
1613990,2260048,1902404,5467322,5389580,140,36876,7140364,85344,5053972,8078896,0,18718,112994
1148798,2252376,1705984,9434852,4355134,140,36820,7144956,84434,5065494,8083362,0,18732,109942
679000,2248372,1075648,22673280,754208,140,341334,7141666,84266,4858882,8188488,0,18648,110488
1152508,2265382,1268960,83458270,2748900,168,195496,7142926,85330,4857188,8277514,0,18746,110656
1166466,2565318,1392566,16041802,5392912,420,40838,7145516,84350,4990412,8452640,0,18606,111006
5678932,2271010,1627318,6439230,5397700,140,196,7141008,84588,4953186,8223530,0,18578,110894
8434496,2264556,1732598,6049442,5394746,140,75110,7148862,85344,5001486,8197434,0,20160,225442
13577326,2197902,1454698,81172266,11052692,168,75586,14855414,170786,5007968,12779816,0,37786,227234
2053044,4585336,1361976,88650646,11040190,140,80332,14853608,170674,4832562,12765620,0,38010,227640
2063614,4348246,1585066,81822832,11066622,140,801136,14853132,170002,4949434,12935636,0,38024,228144
14,4197466,8081360,122659964,11044054,154,75712,14745080,169862,11800068,13801298,0,38360,227570
2834006,4439498,1924412,144865672,11053728,0,599942,14852572,170576,4634658,12470962,0,38934,227458
16057916,3971940,13850088,120503558,11109868,0,540960,14891604,164528,4844350,13352654,0,38864,226870
5332838,4216282,1396136,50543024,11087860,0,480606,14690690,170058,4734744,13005874,0,39060,226618
1995728,4778690,1217566,43903090,11128670,0,55286,14718410,169946,4756038,13031130,0,39270,227906
15182286,3955714,1812412,10080000,11144658,0,75894,14624918,168196,4770570,12761336,0,39312,228438
2026346,4143132,1928360,30431170,11108468,14,800016,14634186,167594,2145010,12313532,0,39382,226730
2927358,4358298,2083354,144261362,11099858,14,654052,14495208,171080,4871832,13362552,0,39410,226338
5116230,4196038,1841826,144556636,11147402,14,89796,14599844,170170,4631354,12497212,0,39032,225484
16208038,4108622,1471932,98889518,11145806,14,75404,14517398,169932,4897438,12294114,0,39214,226618
3510556,4490458,1795430,83332480,11040358,14,74438,14461860,169400,4829916,12369658,0,39256,223384
4305308,4360930,1676178,10056340,11117022,140,741664,14335258,170646,4751152,12519542,0,38948,223986
2052428,4279422,1765582,97542550,11107278,140,830284,14590982,172438,4663526,12927726,0,39046,224476
5306644,4222946,1391936,107984744,11122510,168,791448,14478016,171276,4648028,12665072,0,38360,225330
16130464,4207308,1564542,114026892,11118408,140,74998,14480102,170688,4689692,12438230,0,38444,225274
16126838,4879714,1384950,51995356,11070836,140,74942,14515676,173656,4704434,12243770,0,38108,225302
8675898,4894512,1672356,9594116,11043256,140,440552,14561302,172270,4738510,12338536,0,20118,117852
1235388,3017812,1866536,1750196,5782378,154,253568,7637154,91112,4633034,8466878,0,20076,118468
1308482,2528680,1845438,92207514,4635890,140,115080,7621922,92078,4639530,8464008,0,20034,119112
8953812,2396436,1804908,106698354,2966768,252,39550,7635754,90468,4764508,8687126,0,19964,118650
1389836,2869944,1687770,104994330,5766264,112,44730,7671034,91980,4761120,8753500,0,20020,118510
2065532,2531816,1555050,92919470,5759628,112,40978,7664678,91784,4797450,8622054,0,19936,118202
3516436,2417716,1741418,67658052,5809314,140,456918,7663194,90818,4474582,8674162,0,20020,118692
8502998,2812334,855232,76425748,5706330,112,197848,7623392,91434,19214510,8706208,0,19978,119378
3147942,2419102,1617546,69237238,5807298,140,39410,7574826,91280,4824792,8902320,0,19978,118846
2031946,2805936,1700034,27552574,5796602,140,39452,7695072,92036,4911844,9410702,0,19922,118944
1043462,2664788,1519322,20712594,5781174,0,0,7668696,90776,4765026,8663508,0,20062,118454
1233526,2415266,1711794,43761830,5775966,0,82544,7661430,91532,4782050,8604890,0,20020,118986
1227324,2330902,1715028,50504958,5783148,0,625464,7665210,91336,4782568,8551004,0,20062,118720
1228234,2386468,1497916,67511864,3344908,0,668052,7663908,90972,4761064,8745436,0,20006,119196
1225826,2416386,1335698,66374406,5776400,0,607978,7660114,91616,4723964,8414490,0,20104,119714
4510310,2423176,1636922,57064770,5798674,0,542360,7523544,90594,4699086,8465520,14,20090,119070
8977304,2421314,1661534,21012684,5812604,0,135884,7636146,91840,4597712,8411438,0,20076,118608
8968344,2451372,1571990,32278848,5785864,0,39172,7631918,90888,4674250,8230460,0,20104,117628
8969968,2903488,1677424,99160264,5789056,0,184604,7623462,90944,4796862,8472254,0,20118,116676
7326494,3000788,1629586,3167752,5779284,0,583898,7645134,91210,4778746,8417696,0,19978,116900
807338,2995412,1706502,35063210,10222240,0,839440,7648466,91616,4787300,8464540,0,40698,235228
42,4511500,1943046,9364796,11631732,0,856744,15483272,180474,4717664,13479130,0,40586,235606
3877034,4178734,1880326,7653968,11322598,140,358624,15442518,180194,4984056,13307224,0,39886,236628
14055006,1591086,1668142,87549112,5918136,168,78750,15513526,180740,4724622,13329960,0,40376,235900
17220406,1355956,1480304,132093640,0,168,14,15517754,179914,4852596,13431068,0,40320,235648
17313254,3247006,3963708,82141892,4598034,168,32480,15607144,178598,7633598,13291208,0,40110,232652
11603284,4630990,1359428,71323616,11656176,140,649432,15646974,180628,4922316,13299118,0,40334,231210
1047732,4954586,1602160,155106896,11680550,140,498260,15632932,181608,5673052,13561478,0,40194,228298
16088352,4404750,12037942,53507692,10323320,140,788956,15597176,178150,4597152,12780964,14,40250,230496
2101428,4931906,1677900,99804110,11655406,140,826336,15736910,181944,4566072,13090196,0,40264,233562
3451126,4996278,1845088,6918226,11688922,140,620242,15740214,182070,4774938,13353592,0,40264,231714
6718306,4497416,1847216,102414116,11696496,140,562576,15726410,182196,4651752,12980702,0,40390,237874
10587038,4417252,1839138,101977540,11678030,140,79338,15727348,181202,4456900,12990908,0,40404,237762
2127412,3972920,1897574,137250092,11298854,140,387856,15724408,181244,4573576,13044724,0,40138,237538
10944556,4464782,2016238,151980598,11668258,224,79786,15727670,181902,4665374,13091316,0,40320,239078
6723486,4676210,7733012,86837268,11713002,0,652134,15736588,181958,12387144,14280154,0,40558,235508
2159080,4407942,1858822,101065804,11691246,0,560518,15722560,180432,4704238,13361670,0,40684,236936
3739568,4673914,1950942,102484466,11405688,0,80108,15736756,179942,4620994,13275794,0,40670,239862
17499370,4415978,1768130,108906644,11664338,0,850388,15736476,179522,4776394,13684202,0,40530,234850
5408284,4916730,2120454,34661536,11744852,0,858284,15725626,179410,4968810,13539638,0,40656,236180
7383152,4785172,1874600,127001728,4762478,0,569590,15579522,179158,4804310,12390504,14,16422,97202
7491988,2032926,2177294,11569614,4757690,0,32424,6287274,75124,4644472,8373148,0,16814,96628
7457828,2519230,2218944,82284482,4757074,0,32214,6283886,74186,4748856,8165808,14,16912,96138
5880350,2580228,2377116,93570120,4752720,0,53172,6287372,74116,4996866,8256500,0,16940,96096
1016526,2596188,3115098,60442550,4763822,0,226030,6285454,74508,5889618,8376018,0,16954,96082
1019732,1991864,3820726,86582874,4801986,0,235536,6285538,74480,6184486,8466920,0,16352,96040
1020516,1998654,3829392,94146360,4755268,140,135590,6294540,74130,6413890,8960938,0,16548,95858
7473424,1999984,3073084,92517572,4753434,140,574252,6293770,75236,6357890,8291626,0,16408,96474
1015854,2562896,3278646,56910574,4767686,140,385728,6278902,74102,6311508,8382640,0,16296,96082
1765344,2430484,15680350,41024900,4764410,168,575834,6289472,73528,5293806,8029448,0,16394,95984
3301564,2603286,3207722,18291826,4746826,140,573748,6270320,74578,6615490,7715456,0,16506,96964
7448588,1991948,3493350,95163558,4748590,140,358512,6273400,74368,5719994,7503272,0,16506,96530
7466424,2595530,2984730,95383470,4741226,140,32284,6280162,74424,6223308,7434616,0,16520,96908
7497994,2584078,2865156,92299228,4746154,140,91504,6290774,74200,6200334,7753410,0,16646,96530
1656774,2584932,3419304,5452832,4742472,322,218470,6292258,74284,5723060,7523418,0,16520,96572
1020670,2371614,2470636,93359980,4741968,140,226184,6285412,73822,5692050,7726292,0,16352,97860
6448428,2024946,2123058,93038960,4741716,140,586852,6287358,74858,4690112,7713846,0,16380,96894
1023904,2081982,1635662,93100784,4746896,140,593516,6290480,74046,4579792,7700742,0,16492,98224
7479332,2217516,1642704,68029220,4755100,196,286090,6293756,74942,4562978,7872466,0,16408,97636
7486108,2293116,1936158,42272048,4756962,0,189630,6299020,76412,4584160,8031674,0,16520,97370
7497098,2577442,1436064,76871662,10788190,0,855694,6291838,74438,4581374,12923890,0,37954,226240
2074534,4857692,1816402,62639626,10932320,0,842618,14691376,169386,4490318,12681312,0,37940,225512
15948646,4429054,1921948,80874626,11070892,0,74760,14710738,168588,4596844,12715206,0,37954,225176
16297918,4345026,1966720,145203828,11003272,0,728434,14558698,169134,4781392,12843894,0,37534,226156
2006480,4826402,1649228,142689316,11039602,0,850248,14573818,168560,5173700,13338542,0,37758,225764
6641516,4173470,2357698,72859038,11033050,0,610974,14564816,169162,5264924,13352108,0,37506,224756
14039802,4216170,2192260,21240282,11076086,0,74354,14580496,173306,5225682,12392548,0,37422,221704
16309986,4817498,2413194,68808754,11009096,140,334418,14596498,169554,5288556,12620412,0,37478,223496
8507660,4823364,2440340,139297746,11009866,140,841512,14603316,169106,5387158,12698364,0,37366,222096
16300088,4175374,6251742,92029854,11223828,112,117068,14574882,169106,8755376,29002372,0,36694,221984
15987902,4620882,2211146,138294296,11041968,140,87682,14554792,169274,5526206,13610170,0,37282,222530
16323118,4875094,2165464,141826076,10872540,140,364868,14583520,170324,5396692,13327426,0,37408,222138
16352336,4903332,2351384,68890612,10883110,140,845208,14605360,171500,5410594,13622392,0,37310,223300
1998556,4899174,2325330,86440662,10904432,140,853104,14579460,171094,5350394,13597108,0,37408,223902
9205252,4661706,2249478,140412034,10848222,140,842380,14698768,171178,5330346,14022988,0,37464,223566
16452870,4198292,1846880,141615166,10847522,140,839706,14701764,170282,4732322,13583220,0,37520,224056
16482088,4136146,1934912,140299166,10771670,140,581378,14721238,170968,4894120,14168938,0,37772,225176
16495248,4907000,1457036,138550146,10830036,140,150682,14722106,171192,4500972,13565118,0,37786,224000
16480996,4888212,1788990,117733840,10810786,140,75068,14716996,171080,4771830,13964510,0,37786,225890
2153102,4887540,1799630,67384534,10816484,140,464926,14712558,170716,4677554,13701772,0,37688,224504
12899824,4299358,1717184,43709190,2238502,0,333718,14696836,168756,4712708,6988478,0,7714,45990
487228,1052604,1685992,54754476,2230634,14,331646,2932524,35546,4595178,6588260,0,7826,45654
2345686,1220016,1702162,53986394,2238166,14,336518,2932566,34944,4947460,7468944,0,7756,46298
3556602,954912,1736196,49709898,2231278,14,331660,2927624,34580,4705652,6982374,0,7658,45738
3584602,1227786,1670144,43804712,2234428,14,118426,2932076,34188,4640174,5823538,0,7784,46214
3565226,1302378,1497846,54146036,2233770,0,28000,2931628,34454,4685562,5659234,0,7784,45570
3574522,1310456,8731576,27074544,2238418,0,331632,2928562,35070,16475284,7598696,0,7728,46326
2346918,1311240,1631854,23166668,2237578,0,336434,2928534,35980,4644276,5659248,0,7798,46228
843332,1301286,1674932,54057766,2237886,0,15218,2929402,34594,4569152,5582178,0,7756,45696
3574480,1012522,1751848,53994472,2241708,0,299558,2934232,34328,4700598,5418294,0,7784,46410
3501876,1258950,2665586,3026646,2239412,14,326368,2932706,35168,12697118,19867316,0,7742,45850
3382862,1042678,1748712,24044244,2240560,14,20972,2936948,35266,4517268,5607462,0,7784,46424
3568782,946162,1798384,4112738,2232720,182,15386,2932356,34888,4420654,5572616,0,7728,46228
3525648,1293278,1382612,54721142,2233728,182,15302,2933392,35266,4580730,5577558,0,7770,46018
478198,1293152,1584772,54076638,2235030,140,185948,2927526,34650,4618488,5687976,0,7798,45626
486878,973602,1749370,3639594,2242408,168,327810,2928562,36218,4551428,5832960,0,7812,45976
495250,974428,1979810,38165302,1940932,140,196364,2931138,34888,4615954,7965468,0,7714,46004
3008614,960162,1782550,54802804,2240448,168,15204,2932104,35168,4747134,5808306,0,8218,45654
3559080,969640,1358658,33359746,2237340,168,331842,2928408,34944,4608114,5922042,0,8204,46256
1916796,1310386,1185296,38404492,2237452,140,331450,2931684,35182,4609906,5652178,0,8204,45738
1321978,3007802,1858822,7979776,8327550,140,57260,2929570,96124,4704784,10712506,0,28952,172004
12816664,3317132,1923754,8154930,8458058,140,403494,11201918,130074,4717160,11638452,0,29078,172200
11170614,3757082,1936564,109882206,8360478,140,411656,11197746,131124,4625796,11285036,0,29106,171724
1665468,3974432,1140202,128485224,8330798,140,212478,11187204,129878,4506642,10772720,0,29022,173026
12044900,3552612,2001972,39909492,8361738,112,531160,11183746,130424,4630906,10818794,0,28938,172760
1644650,3376156,1828694,39858854,8339646,140,57638,11198516,130340,4585042,10891356,0,28826,173684
12120024,3330600,1296722,127222942,8339058,0,57372,11196738,131320,4640496,10974390,0,29120,172634
2326492,3379082,1565284,126098938,8368836,0,503874,11205600,130942,4768568,11501140,0,29078,173810
1676500,3968664,1775536,8619352,8448020,0,767102,11193434,130578,4614386,11214658,0,29092,173530
1656018,3297854,1957214,69394892,8464106,0,389928,11116112,130998,4609864,11107866,0,29162,171976
12718762,3537072,1847538,106153460,8490930,0,549024,11105234,130984,4501910,14176820,0,29106,170856
1511902,2352448,11798696,102760462,8453704,0,747656,11084500,126154,4794062,13131650,0,29190,170814
11036312,3227266,1652840,126575260,8441734,0,632548,11104632,130032,4501798,11249952,0,29232,170604
12695214,3419486,1755292,83186726,8447712,0,56938,11105472,130298,4829440,11142600,0,29526,170968
12731656,3957674,1513512,84213458,8574594,224,768782,11130070,129514,4778494,11139184,0,28980,171052
3860052,3962672,1871632,76554618,8417262,140,763070,11128768,129402,4526676,10955826,0,29022,171178
8488550,3748976,1778308,53675062,8430114,196,487158,11099186,129388,4557882,11075918,0,28994,170464
12344878,3293402,1854692,128146998,8442392,224,371868,11050312,129962,4567920,11426422,0,29064,171318
12652864,3991134,1844836,129837106,8358280,140,4760,11070542,131194,4685268,10912062,0,28966,170716
12642658,4012526,1990548,109842460,8358210,140,748188,11073860,130480,4638592,11920762,0,28868,171388
3890754,2671354,1746920,22296820,5622092,140,122010,9759190,77504,4649428,9148874,0,17038,101416
1048810,2664088,2502346,94584140,4927958,140,366128,6516328,77014,5464830,8474312,0,17010,101556
1054298,2079812,2231390,95694662,4922470,0,601426,6519478,76412,5380382,8502928,0,17038,101430
1049076,2176636,2475718,80465896,4935210,0,599144,6514886,76874,5271980,8549548,0,17066,101836
7741860,2089150,2472596,95699996,4921784,0,219870,6522922,76608,5357100,8367660,0,17052,101808
7751072,2443742,2338182,77604282,4927272,0,225624,6523496,76230,5256300,8259118,0,17262,101136
7745710,2643746,2448208,74755562,4939368,0,33530,6516174,76230,5904640,8108646,0,17220,101136
1010758,2011758,3275104,29533028,4936218,0,603204,6493578,77098,6085968,7869078,0,17192,101318
3701866,2213540,2880612,71946014,4938654,0,594622,6491716,77210,5958624,7909258,0,17024,101444
5145966,2214674,2736566,97301162,4934160,0,389536,6505268,76804,6068244,7631428,0,17052,101038
7704004,2108932,2586934,97619956,4933292,0,33530,6506626,77196,6006014,7834834,0,16996,100590
7715330,2648730,3146654,77083818,4946382,0,160216,6510644,76454,6957398,27139126,0,17150,101332
7518182,2077908,2902844,5528166,4929344,140,286734,6486060,77252,6004796,7907494,0,17192,100702
7721056,790160,2811060,34591312,4940558,140,33572,6510938,76580,6076770,7923538,0,17024,100716
7711676,2526034,2366126,96208630,4925158,140,37800,6516090,76846,6032600,7865382,0,16940,100688
6326306,2659118,1914010,42669172,4927216,140,258118,6517840,77350,5306602,8016428,0,17094,100002
1688414,2664340,2257584,25761876,4928980,196,588574,6516776,77084,5396552,7895734,0,17136,100702
532546,2631818,6075804,7525560,4930646,168,566608,6497904,76874,13645338,11045972,0,17038,103474
7040124,1076054,2196670,61985028,4928322,168,351526,6513514,77490,5349624,8555862,0,17122,101556
7701988,2109968,2251256,97304956,4928084,112,37016,6498590,77364,5080558,7783426,0,17052,97006
5174918,1827280,1916530,72948680,3264170,168,13888,4279744,51520,5293162,6480152,0,11396,66724
5415312,1866438,2132606,60900070,3265794,140,22302,4277700,51548,5815516,6376174,0,11368,66920
